f2v7n2e20_loss,f2v7n2e20val_loss
0.11219833979265152,0.16790411629703608
0.08936641480979345,0.12049440294504166
0.07585572041212939,0.09252153048187159
0.06917268400331705,0.06362145764523008
0.06095433131398248,0.051945358682214546
0.056219008373867334,0.04935152439421482
0.053343126572704375,0.03569148847142632
0.04906286962579847,0.03037127957606081
0.04566046729126812,0.02709686134554697
0.04314693344608122,0.026944465861980165
0.03899560658127163,0.021298510838676704
0.0356694366511165,0.020120195181140405
0.032744899720067173,0.012462732879172884
0.029352935371347345,0.01283163692425476
0.025961834159945275,0.008366123412139295
0.022942123622513088,0.007464849547053991
0.01985086925838523,0.004055118823968125
0.017318650466712333,0.002641077883269512
0.014516098966802882,0.0026993506759394673
0.012344065981757128,0.0030353120632804513
