Date,bitcoin,prediccion_f5v5n4e20
2018-05-05,9858.15,9584.039
2018-05-06,9654.8,9461.616
2018-05-07,9373.01,9503.544
2018-05-08,9234.82,9593.188
2018-05-09,9325.18,9715.919
2018-05-10,9043.94,9912.583
2018-05-11,8441.49,10029.592
2018-05-12,8504.89,9990.952
2018-05-13,8723.94,9861.432
2018-05-14,8716.79,9847.754
2018-05-15,8510.38,9701.999
2018-05-16,8368.83,9541.789
2018-05-17,8094.32,9586.398
2018-05-18,8250.97,9670.677
2018-05-19,8247.18,9701.446
2018-05-20,8513.25,9705.038
2018-05-21,8418.99,9695.493
2018-05-22,8041.78,9653.959
2018-05-23,7557.82,9719.318
2018-05-24,7587.34,9680.332
2018-05-25,7480.14,9715.508
