Date,bitcoin,prediccion_f5v2n2e20
2018-05-02,9235.92,7645.009
2018-05-03,9743.86,7790.0044
2018-05-04,9700.76,7836.2344
2018-05-05,9858.15,7708.524
2018-05-06,9654.8,7631.544
2018-05-07,9373.01,7681.6606
2018-05-08,9234.82,8040.4233
2018-05-09,9325.18,8138.37
2018-05-10,9043.94,8306.328
2018-05-11,8441.49,8354.558
2018-05-12,8504.89,8102.7705
2018-05-13,8723.94,7973.457
2018-05-14,8716.79,8024.023
2018-05-15,8510.38,7692.5903
2018-05-16,8368.83,7552.5835
2018-05-17,8094.32,7520.081
2018-05-18,8250.97,7653.167
2018-05-19,8247.18,7748.8
2018-05-20,8513.25,7641.4814
2018-05-21,8418.99,7441.416
2018-05-22,8041.78,7378.6504
2018-05-23,7557.82,7447.1978
2018-05-24,7587.34,7394.15
2018-05-25,7480.14,7506.4297
