f1v5n2e20_loss,f1v5n2e20val_loss
0.1175813645869002,0.21287717121643024
0.0930014643948829,0.1653337973159748
0.07732512112439667,0.12981690564653375
0.066260430135191,0.10819064101183808
0.059476416433395296,0.08964867243072489
0.0540797894377947,0.07607761406145253
0.0501115822119916,0.06656371454124922
0.046587183829956004,0.056427506279650624
0.04222998469696309,0.04943187911431868
0.03868518756102957,0.03907553629519848
0.03446292217672983,0.032373904977198484
0.031128101271167424,0.024901526038545174
0.02718651320127069,0.020430780235923582
0.02456598924551255,0.01325572128305314
0.02067615825313206,0.010004718967708298
0.018300432816678737,0.00581096561214948
0.015679878399497717,0.003562928029338594
0.013395093211922098,0.002264375482489733
0.011285450099684492,0.002085543639003555
0.009715999290570154,0.0027754865900183525
