f1v7n4e35_loss,f1v7n4e35val_loss
0.17084195575092292,0.269141063931283
0.13306590806455376,0.2002733342265815
0.10992856568496134,0.14877072403605066
0.09143966087479816,0.12428550966335146
0.08362994603540956,0.0951073830214779
0.0734416226563365,0.07703789750511726
0.06600115716420157,0.06865883733700501
0.060921144756695085,0.0555639054751798
0.05580496410929582,0.04687325988132297
0.0521611528475281,0.04013636302244797
0.04730301384754795,0.03801228998626551
0.043995339348689905,0.03171926057175471
0.040504672704449796,0.027809303991622136
0.036570116358318805,0.024009598013578673
0.03314099330953767,0.02078589591919706
0.030377487180938585,0.017339299448629778
0.02677719650624273,0.015233136824687963
0.02414652828895425,0.012680134798787284
0.021269457296208005,0.01136736785260479
0.018930528378077047,0.007996569394481923
0.016188129545793132,0.00660055928197794
0.014206243361718829,0.004910575030397707
0.012391644078541536,0.003764841723219188
0.01051462663790589,0.002849962451139444
0.00884598437562756,0.00263468179592779
0.007422523722670934,0.002409397329470624
0.006487354998349734,0.0024963063671871017
0.005409064646585646,0.002733657758531234
0.004670682474204236,0.0032252792878536864
0.004025630042997846,0.003769095130971099
0.0035738653849169,0.004111590259577661
0.003263485332397745,0.005271371889576902
0.00286107474601797,0.00572829785380052
0.002669402442461674,0.006219035395149016
0.0025089683161913902,0.006107484293955095
