Date,bitcoin,prediccion_f1v7n4e35
2018-05-03,9743.86,10376.703
2018-05-04,9700.76,10407.364
2018-05-05,9858.15,10496.883
2018-05-06,9654.8,10555.137
2018-05-07,9373.01,10602.041
2018-05-08,9234.82,10655.681
2018-05-09,9325.18,10702.12
2018-05-10,9043.94,10718.739
2018-05-11,8441.49,10631.597
2018-05-12,8504.89,10490.531
2018-05-13,8723.94,10298.567
2018-05-14,8716.79,10134.703
2018-05-15,8510.38,10012.883
2018-05-16,8368.83,9899.403
2018-05-17,8094.32,9757.136
2018-05-18,8250.97,9630.934
2018-05-19,8247.18,9597.42
2018-05-20,8513.25,9544.704
2018-05-21,8418.99,9476.892
2018-05-22,8041.78,9418.241
2018-05-23,7557.82,9371.161
2018-05-24,7587.34,9292.396
2018-05-25,7480.14,9225.036
