Date,bitcoin,prediccion_f2v7n2e35
2018-05-04,9700.76,9706.188
2018-05-05,9858.15,9877.229
2018-05-06,9654.8,9973.371
2018-05-07,9373.01,10088.571
2018-05-08,9234.82,10097.533
2018-05-09,9325.18,10029.336
2018-05-10,9043.94,9951.3955
2018-05-11,8441.49,9924.338
2018-05-12,8504.89,9783.466
2018-05-13,8723.94,9488.304
2018-05-14,8716.79,9313.078
2018-05-15,8510.38,9258.572
2018-05-16,8368.83,9213.019
2018-05-17,8094.32,9113.427
2018-05-18,8250.97,8998.498
2018-05-19,8247.18,8835.847
2018-05-20,8513.25,8803.065
2018-05-21,8418.99,8765.6455
2018-05-22,8041.78,8821.438
2018-05-23,7557.82,8818.107
2018-05-24,7587.34,8698.3545
2018-05-25,7480.14,8464.912
