Date,bitcoin,prediccion_f1v1n4e20
2018-04-27,8987.05,8791.518
2018-04-28,9348.48,8359.948
2018-04-29,9419.08,8650.32
2018-04-30,9240.55,8607.077
2018-05-01,9119.01,8301.137
2018-05-02,9235.92,8276.271
2018-05-03,9743.86,8425.51
2018-05-04,9700.76,8607.174
2018-05-05,9858.15,8610.468
2018-05-06,9654.8,8733.218
2018-05-07,9373.01,8510.14
2018-05-08,9234.82,8267.636
2018-05-09,9325.18,8107.887
2018-05-10,9043.94,8258.685
2018-05-11,8441.49,7853.2344
2018-05-12,8504.89,7598.263
2018-05-13,8723.94,7656.2686
2018-05-14,8716.79,7825.9985
2018-05-15,8510.38,8008.724
2018-05-16,8368.83,7720.2563
2018-05-17,8094.32,7521.2666
2018-05-18,8250.97,7396.3965
2018-05-19,8247.18,7524.3765
2018-05-20,8513.25,7378.9473
2018-05-21,8418.99,7579.3555
2018-05-22,8041.78,7365.391
2018-05-23,7557.82,6867.8706
2018-05-24,7587.34,6593.3345
2018-05-25,7480.14,6637.127
