,f1v1n2e20_loss,f1v1n2e20_val_loss
0,0.04964348747135342,0.4010228375430967
1,0.03967375817193109,0.3659875109547474
2,0.03229386319146753,0.33205173982948555
3,0.027021479485712017,0.2982859191347341
4,0.021975876842290805,0.27247549043815644
5,0.018809784795270727,0.2421804252462309
6,0.016326782085059912,0.21829771971116302
7,0.01467250423460656,0.2019623550968092
8,0.013849153754636946,0.18592425441888513
9,0.013144133422808412,0.17524038432318656
10,0.012312156299783317,0.1658383100980618
11,0.011595515520142218,0.16773095940713023
12,0.01109940531147033,0.1536195367941114
13,0.010222889699309552,0.15247454036210403
14,0.009727811459678146,0.1469315937796577
15,0.009084430548667848,0.14896522224193715
16,0.008537082804219895,0.1421916818887484
17,0.008104889231322989,0.14144585214433122
18,0.007719432575032417,0.13275906733679968
19,0.007177465382740957,0.13035786185474668
