f5v2n4e20_loss,f5v2n4e20val_loss
0.15768292989149532,0.25710508045046887
0.12390302658844916,0.17193090662043145
0.1007325885883235,0.11881392544254343
0.08862011865023962,0.08641416547780341
0.07845891320366194,0.06724844349825636
0.06974642665987268,0.05115226030032685
0.06334380975513626,0.03981650734637329
0.058383088009444147,0.03226508116448655
0.05289757741293358,0.028630603585352608
0.04857875498746771,0.0225522276063628
0.04465339365336039,0.018047458980173032
0.04091993127815445,0.017073374588359544
0.036603052083753945,0.01581162348528333
0.03418089489328202,0.01144674180838418
0.02984873512979226,0.010815287960019517
0.0270896069484541,0.008700499264028003
0.024616431634896314,0.007384144247786955
0.021868497830985056,0.005544271820442791
0.019415253867652433,0.00525391157072513
0.017531968412447856,0.005309923560645907
