Date,bitcoin,prediccion_f2v7n4e35
2018-05-04,9700.76,10435.927
2018-05-05,9858.15,10555.644
2018-05-06,9654.8,10666.199
2018-05-07,9373.01,10768.367
2018-05-08,9234.82,10801.773
2018-05-09,9325.18,10777.9795
2018-05-10,9043.94,10735.405
2018-05-11,8441.49,10712.858
2018-05-12,8504.89,10589.389
2018-05-13,8723.94,10340.543
2018-05-14,8716.79,10132.495
2018-05-15,8510.38,10023.805
2018-05-16,8368.83,9948.792
2018-05-17,8094.32,9841.571
2018-05-18,8250.97,9705.843
2018-05-19,8247.18,9543.551
2018-05-20,8513.25,9497.565
2018-05-21,8418.99,9450.922
2018-05-22,8041.78,9459.017
2018-05-23,7557.82,9440.573
2018-05-24,7587.34,9345.048
2018-05-25,7480.14,9150.444
