f1v2n4e20_loss,f1v2n4e20val_loss
0.09758489298669273,0.09440423128135661
0.048009081876443815,0.03654626861927991
0.03663273750348303,0.016180799649830196
0.0320322232074665,0.014136801067581202
0.02836925948114276,0.006141555772975404
0.025186710802323785,0.004912012130358911
0.02164707120863906,0.006224772759138587
0.019359387960059433,0.004237165093729074
0.017007754904435003,0.003638650954483037
0.014940076888568153,0.0025408796450876177
0.013078262102400094,0.002815407466767554
0.011557411372902955,0.002796178086700433
0.010386231794821694,0.002874934060023503
0.009175387943234825,0.003075480963935719
0.008271832913538217,0.003237056444359428
0.007580732833586465,0.0035908208563032143
0.007083866494629652,0.0036314481799986135
0.006471932985949225,0.004384890302738293
0.00590539909057357,0.004669340212824457
0.005527810670826449,0.004185199609987358
