,f2v2n4e30_loss,f2v2n4e30_val_loss
0,0.08675102477324735,0.1580981544040619
1,0.07639523153385219,0.13850357993803125
2,0.06845457297527528,0.11831239729802659
3,0.06177094565743652,0.10233918093937508
4,0.056628844142280976,0.08651840199339897
5,0.05270316986175525,0.07919990306997553
6,0.04977078267348395,0.06535623850736846
7,0.04705254624812684,0.056881291534196826
8,0.045030208833320394,0.050016686141966506
9,0.04287051291039533,0.04515461796062424
10,0.04126531273361724,0.04141436800598464
11,0.0399282032386244,0.03659132554968621
12,0.03827219894194818,0.036924494509684276
13,0.03637803690306344,0.032342589470221006
14,0.03497851301602447,0.028276500658706783
15,0.03342925672241538,0.0272280641217181
16,0.031561227159677296,0.023943189917964503
17,0.029758450705338065,0.022995870689207568
18,0.027917721706596534,0.021256152604845292
19,0.026599662951340416,0.018083810840951318
20,0.02442808987482957,0.016837238453011563
21,0.022711751552199667,0.015812953290073796
22,0.02077876346224303,0.014098787573760653
23,0.01927256441535795,0.01187147887948742
24,0.01731346773078086,0.0106175869128647
25,0.01574587624558563,0.009094162752475352
26,0.013929597036564708,0.008740350083903746
27,0.01247352299587086,0.007113224304122652
28,0.011087393118655236,0.007013586240800771
29,0.009664921608490423,0.004735750695467589
