Date,bitcoin,prediccion_f5v1n2e35
2018-05-01,9119.01,4424.8037
2018-05-02,9235.92,4436.6226
2018-05-03,9743.86,4422.128
2018-05-04,9700.76,4419.312
2018-05-05,9858.15,4426.4424
2018-05-06,9654.8,4431.315
2018-05-07,9373.01,4426.6274
2018-05-08,9234.82,4406.4253
2018-05-09,9325.18,4408.129
2018-05-10,9043.94,4401.917
2018-05-11,8441.49,4409.948
2018-05-12,8504.89,4421.149
2018-05-13,8723.94,4426.672
2018-05-14,8716.79,4423.058
2018-05-15,8510.38,4434.3325
2018-05-16,8368.83,4458.7485
2018-05-17,8094.32,4456.162
2018-05-18,8250.97,4447.257
2018-05-19,8247.18,4447.547
2018-05-20,8513.25,4455.9385
2018-05-21,8418.99,4461.7173
2018-05-22,8041.78,4472.978
2018-05-23,7557.82,4466.5435
2018-05-24,7587.34,4466.6987
2018-05-25,7480.14,4455.8213
