Date,bitcoin,prediccion_f2v2n2e35
2018-04-29,9419.08,5056.5913
2018-04-30,9240.55,5063.4404
2018-05-01,9119.01,5073.3545
2018-05-02,9235.92,5068.4395
2018-05-03,9743.86,5060.4727
2018-05-04,9700.76,5062.1543
2018-05-05,9858.15,5082.5415
2018-05-06,9654.8,5091.3716
2018-05-07,9373.01,5096.0625
2018-05-08,9234.82,5092.049
2018-05-09,9325.18,5077.933
2018-05-10,9043.94,5067.3
2018-05-11,8441.49,5067.6978
2018-05-12,8504.89,5059.5137
2018-05-13,8723.94,5032.1553
2018-05-14,8716.79,5022.071
2018-05-15,8510.38,5031.234
2018-05-16,8368.83,5035.5044
2018-05-17,8094.32,5027.9487
2018-05-18,8250.97,5018.6045
2018-05-19,8247.18,5005.7773
2018-05-20,8513.25,5005.7285
2018-05-21,8418.99,5008.8525
2018-05-22,8041.78,5018.3335
2018-05-23,7557.82,5020.4688
2018-05-24,7587.34,5004.9116
2018-05-25,7480.14,4979.5425
