,f5v2n2e20_loss,f5v2n2e20_val_loss
0,0.03352174160796148,0.3061176519840956
1,0.019941006614422534,0.23120778053998947
2,0.012633364631391268,0.1902600573375821
3,0.00919533915320928,0.16705458145588636
4,0.007861999443309836,0.15241568675264716
5,0.007128415207562811,0.14041359955444932
6,0.006817149665122005,0.13765092752873898
7,0.006359002042887925,0.13035219116136432
8,0.006061777671322098,0.126321378396824
9,0.006093628993977659,0.11764279240742326
10,0.00574306529165933,0.12295464077033103
11,0.005599816427491548,0.11604812857694924
12,0.005365881996436084,0.11447122157551348
13,0.005490207809540032,0.11396260280162096
14,0.0052002622359102755,0.10986939608119428
15,0.005054346942099885,0.11238468554802239
16,0.005101833404213804,0.10784261953085661
17,0.004969879948085006,0.10684258514083922
18,0.00484595850944925,0.10957382572814822
19,0.004848875913643692,0.10678541008383036
