Date,bitcoin,prediccion_f1v7n2e20
2018-05-03,9743.86,9766.763
2018-05-04,9700.76,9900.148
2018-05-05,9858.15,9989.156
2018-05-06,9654.8,10125.312
2018-05-07,9373.01,10200.316
2018-05-08,9234.82,10126.235
2018-05-09,9325.18,10133.685
2018-05-10,9043.94,10242.789
2018-05-11,8441.49,10049.201
2018-05-12,8504.89,10110.882
2018-05-13,8723.94,10119.252
2018-05-14,8716.79,10188.594
2018-05-15,8510.38,10303.478
2018-05-16,8368.83,10320.645
2018-05-17,8094.32,10228.84
2018-05-18,8250.97,10264.627
2018-05-19,8247.18,10271.597
2018-05-20,8513.25,10231.158
2018-05-21,8418.99,10263.152
2018-05-22,8041.78,10149.112
2018-05-23,7557.82,9893.861
2018-05-24,7587.34,9572.754
2018-05-25,7480.14,9334.024
