Date,bitcoin,prediccion_f5v1n4e20
2018-05-01,9119.01,8334.993
2018-05-02,9235.92,7941.7593
2018-05-03,9743.86,8222.204
2018-05-04,9700.76,8145.175
2018-05-05,9858.15,7927.829
2018-05-06,9654.8,7878.4214
2018-05-07,9373.01,8019.67
2018-05-08,9234.82,8484.576
2018-05-09,9325.18,8485.536
2018-05-10,9043.94,8648.685
2018-05-11,8441.49,8438.395
2018-05-12,8504.89,8189.122
2018-05-13,8723.94,8213.347
2018-05-14,8716.79,8472.79
2018-05-15,8510.38,7968.299
2018-05-16,8368.83,8136.951
2018-05-17,8094.32,8032.02
2018-05-18,8250.97,8230.61
2018-05-19,8247.18,8356.177
2018-05-20,8513.25,8152.3066
2018-05-21,8418.99,7910.65
2018-05-22,8041.78,8027.744
2018-05-23,7557.82,8104.2666
2018-05-24,7587.34,7963.92
2018-05-25,7480.14,8118.5015
