f2v2n2e20_loss,f2v2n2e20val_loss
0.1435962473846855,0.11488219770662328
0.06889948181086342,0.04338019023193641
0.03323372590345823,0.015095426200671083
0.016470412536259405,0.005356694746296853
0.009301652489920301,0.00363647819377799
0.0065039300346605025,0.004029290193934588
0.0055590212333771274,0.005234413887089257
0.005288400373782589,0.0055862541138343115
0.00517414327970211,0.005268670935580071
0.005091698154758635,0.005306008400053698
0.005026972114956628,0.005559841053872468
0.004947964807645313,0.00504556169703682
0.004955566191758731,0.004888351251831912
0.004849561303857798,0.004751786288057276
0.004781375506725796,0.0052461808217947
0.004848695408865409,0.004419046047297207
0.004623479587466307,0.005190614257329837
0.00454264035402262,0.0047750010624518025
0.004496462874910526,0.004565230526148956
0.004458842838361478,0.005231763326013064
