f1v7n4e20_loss,f1v7n4e20val_loss
0.21783610813280158,0.28832654906122873
0.10308967349249178,0.12986585698770672
0.047583016662639026,0.05380807781403654
0.025063282810305974,0.025494425630803858
0.0195529140683017,0.008498112052375597
0.013186938992328756,0.00573144027481923
0.01043707660025891,0.003356370429398513
0.008058188975056734,0.0025665482595756523
0.005984033980838824,0.0027303381605869098
0.005061861822208382,0.00445572909339216
0.0042204396387912485,0.004940511191818403
0.00371757374881569,0.005792401342527166
0.0032975416707374497,0.006911413911520765
0.003082226505849294,0.007463741414458229
0.0029498166888385427,0.007539842282997423
0.002963029380536841,0.007301250184896622
0.002906029518644404,0.00933011625684128
0.002685624736756983,0.008573716822906995
0.0026220949111041107,0.008327923861614774
0.0025993041177964516,0.008120797807350755
