Date,bitcoin,prediccion_f5v1n4e35
2018-05-01,9119.01,7508.7827
2018-05-02,9235.92,7336.298
2018-05-03,9743.86,7548.0273
2018-05-04,9700.76,7589.4053
2018-05-05,9858.15,7484.7827
2018-05-06,9654.8,7413.5806
2018-05-07,9373.01,7482.0703
2018-05-08,9234.82,7779.8184
2018-05-09,9325.18,7754.5444
2018-05-10,9043.94,7846.8447
2018-05-11,8441.49,7727.5947
2018-05-12,8504.89,7562.405
2018-05-13,8723.94,7481.426
2018-05-14,8716.79,7534.3735
2018-05-15,8510.38,7369.6123
2018-05-16,8368.83,7017.1157
2018-05-17,8094.32,7054.1772
2018-05-18,8250.97,7182.292
2018-05-19,8247.18,7178.1104
2018-05-20,8513.25,7057.386
2018-05-21,8418.99,6974.652
2018-05-22,8041.78,6814.3403
2018-05-23,7557.82,6905.799
2018-05-24,7587.34,6903.5854
2018-05-25,7480.14,7059.065
