Simulacion,RMSE (1),RMSE (2),RMSE (3),RMSE (General)
holtwinters ciclo 7,314.5596716906788,1348.8451277596714,1539.3321172907258,1195.5297756026962
holtwinters ciclo 30,208.13030666499256,1217.5134088689917,1647.0898560989704,1188.6353687306553
holtwinters ciclo 45,210.29628850524867,1139.5176163461663,1258.0723434910085,987.5003710344095
