f2v2n4e20_loss,f2v2n4e20val_loss
0.04677023741593999,0.012005743223856738
0.038782212471513866,0.006869026321045896
0.034338543396802736,0.004830706315957248
0.030690142656895892,0.0032695416476270383
0.02584097100420567,0.0037349584280820364
0.022536510590059167,0.004448219141774276
0.020529588949574032,0.005837489333142467
0.018657352796820337,0.008912231727314994
0.016557660313668728,0.00822417328426456
0.01561644722435426,0.009617955975625862
0.014636608989077622,0.008592798311431754
0.014064232755508164,0.010414768895877407
0.013150550075273361,0.013112915133651187
0.012377552587934526,0.010826055008789246
0.011949513910817276,0.00990279362056444
0.012119739069535576,0.012230639865478263
0.011293575307053865,0.009909850737188962
0.010909062585442823,0.010423381385601503
0.00996156237190712,0.013226040650748628
0.009701385284400189,0.01247152953286051
