f1v5n4e20_loss,f1v5n4e20val_loss
0.38865863980042276,0.39406070637178947
0.20611875862040432,0.1955066686803168
0.11091590277769767,0.09094106991376195
0.06504805744876735,0.038013501543101375
0.0433900333806368,0.015452472533989738
0.037063706481011,0.002595902375165619
0.02915274608793661,0.0023217524761963474
0.02482123529961785,0.0013393696703293085
0.021623244674662544,0.002189053105162252
0.018717634622320917,0.0033086889294221752
0.016325028694915464,0.0050177341167160034
0.014661458233220253,0.0061583589541132225
0.013597301126962537,0.008645449056300325
0.012572169808622807,0.011548926851681464
0.011351773027240178,0.011624818104882162
0.010820894245035491,0.013188617419103509
0.01029733861156696,0.01437015560772884
0.009579788323601604,0.014571600434994633
0.009269583631237161,0.012914591036470873
0.009287627421346438,0.011681111677867043
