,Neuronas_n128_loss,Neuronas_n128_val_loss
0,0.007561985664648384,0.134126969452562
1,0.0056276387028562054,0.10382127145241046
2,0.006089826235908951,0.09661609722279954
3,0.005241348562379442,0.08707736655213368
4,0.004597217198655319,0.07616556341620698
5,0.004099863625516923,0.06597969826610608
6,0.003606301319220735,0.05635361510446702
7,0.0031134718863478185,0.04708749877995458
8,0.002639122866462092,0.038312585018146994
9,0.0021860335107849933,0.030182304995498437
10,0.0017602440341437321,0.02285548470828725
11,0.0013709964435387018,0.01649875523543906
12,0.0010274084050398342,0.011246425281653458
13,0.0007371794484755099,0.007166058553018789
14,0.0005048652749572849,0.0042299942552358255
15,0.0003306324979348574,0.002311629098679485
16,0.00020939852234816458,0.001204197377972733
17,0.00013200876475465698,0.0006664745822741553
18,8.706637456124627e-05,0.00047287601715317743
19,6.345787266906265e-05,0.00045073781719152955
20,5.224236386196538e-05,0.0004917605306375129
21,4.739267956472173e-05,0.0005416546750214251
22,4.5455812497316034e-05,0.0005805492802555191
23,4.4725611692176725e-05,0.0006054874493515697
24,4.446030610800325e-05,0.0006194966122636508
25,4.436830973624648e-05,0.0006264362045317546
26,4.434216818230323e-05,0.0006292927153836722
27,4.434272991550214e-05,0.0006299691432658797
28,4.435504056398232e-05,0.0006295530039859915
29,4.43728863135858e-05,0.0006286160988283569
