,Ventana grande_v15_loss,Ventana grande_v15_val_loss
0,0.00014474942262295815,0.028348985968566522
1,0.0006810730136771226,0.056988687240859356
2,0.0017496778179675614,0.09225734637641325
3,0.0014808194260695017,0.08693631182356579
4,0.00149588706773967,0.0422844947747341
5,0.002163634327788292,0.10217866127083941
6,0.001353779227619958,0.08546421280721339
7,0.0007637701948225163,0.04123378050763433
8,0.0002913049295673817,0.0030335846288902005
9,6.504138382740899e-05,0.004813663386626215
10,0.00014272323718525913,0.0011479808852394543
11,6.952179461311572e-05,0.0034731823224120025
12,7.519482940152535e-05,0.0034016000152361104
13,0.000190443472660618,0.019376755124185144
14,0.00021789660233657854,0.0021255717862670013
15,1.4532351717828467e-05,0.0007982344582404305
16,1.2374671734683145e-05,0.000836937849001005
17,1.4003677563046151e-05,0.0010153255618472652
18,1.7657875588799758e-05,0.0009366600740155795
19,2.3082208902384835e-05,0.0021492020022578356
20,4.917010256776405e-05,0.0010783266355624285
21,5.864727869132965e-05,0.007289285076464095
22,0.00014646581997711597,0.001177103017888418
23,3.559137358246428e-05,0.004925002757369019
24,0.00011213048810754028,0.0012644881797136693
25,3.145689379380201e-05,0.004183066949793478
