,Ventana chica_v2_loss,Ventana chica_v2_val_loss
0,0.0014064689065567593,0.017174339714063996
1,0.0074572868433664214,0.02216796645487862
2,0.0056464858588820286,0.0012082163533517
3,0.0012285041628940223,0.005257381479544887
4,0.000879452046076029,0.0029798039053192085
5,0.00010366783485040324,0.001119471470900308
6,0.00010793693253793284,0.0008413733154449655
7,9.387011770153974e-05,0.0008264851954433767
8,7.783271772097541e-05,0.0008938918666293224
9,7.919674391673089e-05,0.0008670946920354819
10,8.24377969992166e-05,0.0008668759570125191
11,8.43746049779364e-05,0.0008805271575291609
12,8.820628515687591e-05,0.0008966183134665092
13,9.344691708912102e-05,0.0009241751448690206
14,0.00010240923224811466,0.0009629033270409737
15,0.00011704664962380985,0.0010193028358806823
16,0.00014241303127948116,0.0010926188692322065
17,0.00018677218530413638,0.0011722352409242898
