,Stocks ^GSPC_loss,Stocks ^GSPC_val_loss
83,8.908233072501249e-06,0.0005661976666977772
84,8.880962293635373e-06,0.0005646610023597112
85,8.853875092776994e-06,0.0005631391944077152
86,8.826901403853508e-06,0.0005616314547996109
87,8.800243204649842e-06,0.0005601419744869837
88,8.773569579016812e-06,0.000558663705865351
89,8.747291408676225e-06,0.0005572056218695182
90,8.720983155049347e-06,0.0005557601107284427
91,8.695050102967518e-06,0.0005543319409928069
92,8.669248228006136e-06,0.0005529206559563485
93,8.643659314727232e-06,0.0005515237885097471
94,8.618320057743964e-06,0.0005501443788839075
95,8.593113552006589e-06,0.0005487801032499052
96,8.568166497123177e-06,0.0005474323765016519
97,8.54345650553184e-06,0.0005461012658018332
98,8.51898700532799e-06,0.0005447885890204746
99,8.494634340212751e-06,0.0005434904507218072
100,8.470715224225736e-06,0.0005422090941395324
101,8.446797017733423e-06,0.0005409461535656682
102,8.423244917839138e-06,0.0005396961216599896
103,8.400109086673743e-06,0.0005384702638436395
104,8.376663712484655e-06,0.0005372546774406845
105,8.35396989574432e-06,0.0005360546638257802
106,8.331340023477633e-06,0.0005348767243468991
107,8.308867388852657e-06,0.0005337117472663522
108,8.28682956265626e-06,0.0005325662921397731
109,8.264958733679332e-06,0.0005314375067917773
110,8.243297158444944e-06,0.0005303247957132184
111,8.221968528232537e-06,0.0005292293946975126
112,8.20085999573796e-06,0.0005281498798957238
113,8.179987896885275e-06,0.0005270866766715279
114,8.159408620345997e-06,0.0005260397850249249
115,8.139018623646385e-06,0.0005250100959808781
116,8.118944116666591e-06,0.0005239968528397954
117,8.099177193798823e-06,0.0005230002123146103
118,8.0796357206754e-06,0.0005220217773547539
119,8.060204541274848e-06,0.0005210583107187771
120,8.041256093677544e-06,0.0005201107571617915
121,8.02245306029083e-06,0.0005191808450035751
122,8.003908288418852e-06,0.000518265614608446
123,7.98567089077551e-06,0.0005173646182251665
124,7.967640752982474e-06,0.0005164809542923019
125,7.949918968873904e-06,0.0005156119900325743
126,7.93242963062277e-06,0.0005147599597246601
127,7.915208278483568e-06,0.0005139232156440043
128,7.89825823561002e-06,0.000513102756275867
129,7.88157789289611e-06,0.0005122962936114233
130,7.865150319748163e-06,0.0005115051664268741
131,7.848929236878086e-06,0.000510729298604509
132,7.83302654711476e-06,0.0005099679155346865
133,7.817379897600264e-06,0.0005092224724089297
134,7.801937272233772e-06,0.000508490725993537
135,7.78680648111801e-06,0.0005077739255144619
136,7.771933339357089e-06,0.0005070716097879296
137,7.757279753115234e-06,0.0005063831833047936
138,7.742892998626652e-06,0.0005057078266802889
139,7.728749149184576e-06,0.0005050469189882278
140,7.714851527942721e-06,0.0005043992154801694
141,7.701194345617505e-06,0.0005037655176308292
142,7.687799430081774e-06,0.0005031448090448976
143,7.674642469842533e-06,0.0005025380389549985
144,7.661767452960843e-06,0.0005019433536710074
145,7.649171965777687e-06,0.0005013631844821458
146,7.636663440280245e-06,0.0005007951493518284
147,7.624391820662333e-06,0.0005002387647087184
148,7.612534965608995e-06,0.0004996952215711084
149,7.600808780457905e-06,0.0004991654064864493
150,7.589279413458336e-06,0.0004986460150506061
151,7.578029716079562e-06,0.0004981393352724039
152,7.567082128354321e-06,0.0004976444716493671
153,7.556264178604649e-06,0.0004971610435929436
154,7.545644551170811e-06,0.0004966873989010659
155,7.535330723840161e-06,0.0004962256554370889
156,7.525243675515342e-06,0.0004957758400660867
157,7.515277922301231e-06,0.0004953361528280836
158,7.505625035264529e-06,0.0004949066340206907
159,7.4962557356719535e-06,0.0004944889761435871
160,7.486890178999882e-06,0.0004940811240185911
161,7.477779543198547e-06,0.0004936820254302942
162,7.469012084234587e-06,0.0004932943355435362
163,7.460430004777243e-06,0.0004929164379763489
164,7.4519510830074205e-06,0.0004925473029008851
165,7.443792425804601e-06,0.0004921877407468855
166,7.435754591474856e-06,0.0004918378634521594
167,7.4278045758546796e-06,0.0004914964979084638
168,7.42021410797651e-06,0.000491164275445044
169,7.4128830035008905e-06,0.00049084193037393
170,7.40558332906333e-06,0.0004905276627351458
171,7.398458137686248e-06,0.0004902209844798422
172,7.3916566039910185e-06,0.0004899226702176607
173,7.3850320544666966e-06,0.0004896329975543687
174,7.378467076845342e-06,0.0004893508068142602
175,7.372091099219128e-06,0.000489075999492063
176,7.365979469726041e-06,0.0004888091934844851
177,7.360161187254842e-06,0.0004885506977398808
178,7.354356179908232e-06,0.0004882991869145861
179,7.34861095434798e-06,0.00048805296403140976
180,7.343127698242404e-06,0.00048781412456614466
181,7.337879511536672e-06,0.00048758349238106836
182,7.33283045169978e-06,0.00048736038241678703
183,7.327869857712917e-06,0.00048714255591711175
184,7.323112290927943e-06,0.00048693064421128767
185,7.3184633387987e-06,0.0004867243965586218
186,7.3139354369162065e-06,0.0004865244711534335
187,7.309648865954771e-06,0.000486330939635921
188,7.305516157010481e-06,0.00048614365424817573
189,7.301539636290937e-06,0.0004859616791901107
190,7.2977503490479785e-06,0.00048578432940233214
191,7.2940452425357835e-06,0.0004856133735022293
192,7.290393114089966e-06,0.00048544681451928156
193,7.286908455101254e-06,0.0004852852479626353
194,7.283639993497322e-06,0.00048512911710601585
195,7.280645097405515e-06,0.0004849788428355868
196,7.277731198813014e-06,0.0004848327819043054
197,7.274863771901717e-06,0.0004846906701389414
198,7.272028509620353e-06,0.00048455219411362824
199,7.269383261770529e-06,0.00048441844186387386
200,7.26695545311556e-06,0.0004842900581514606
201,7.26473812252292e-06,0.0004841666444777869
202,7.262678956556976e-06,0.000484046414315414
203,7.26063960708136e-06,0.0004839289199131039
204,7.258653655438908e-06,0.0004838149896106468
205,7.256805002515858e-06,0.0004837052681698249
206,7.255130920104701e-06,0.00048359990334854677
207,7.253679226638409e-06,0.000483498120537171
208,7.252365951269614e-06,0.0004833997988428634
209,7.251107612878864e-06,0.00048330371590474475
210,7.2499166120766086e-06,0.0004832102075362435
211,7.248769179568626e-06,0.00048312044236809015
212,7.24779897609551e-06,0.00048303431293998775
213,7.2471365316372475e-06,0.0004829523923735206
214,7.246721189893344e-06,0.0004828729075737871
215,7.246330981685717e-06,0.00048279415708608355
216,7.2457451271755135e-06,0.0004827171080530836
217,7.245161668834044e-06,0.00048264299179069127
218,7.244787796550484e-06,0.00048257366646654333
219,7.2448435380815335e-06,0.0004825082947858251
220,7.2453149536718575e-06,0.00048244525588905584
221,7.245963843161007e-06,0.0004823825707157644
222,7.246356692401325e-06,0.00048231893183233647
223,7.246331366471937e-06,0.0004822566003825229
224,7.246176332605851e-06,0.00048219873301255016
225,7.246551761524573e-06,0.0004821477654891518
226,7.2478661562714615e-06,0.0004821011321977354
227,7.249853297253139e-06,0.00048205388548712316
228,7.251790433516502e-06,0.0004820028194584526
229,7.252838293844923e-06,0.00048194829679022613
230,7.252829093956209e-06,0.0004818960352657506
231,7.252746259977217e-06,0.0004818530063717984
232,7.253786004814454e-06,0.0004818207682826771
233,7.2568577357182785e-06,0.00048179276144275296
234,7.261382751704122e-06,0.00048175883980897756
235,7.265317138332578e-06,0.00048171213935487543
236,7.266752828190175e-06,0.0004816572405756093
237,7.2654752504884245e-06,0.00048160883418929117
238,7.263718456530254e-06,0.0004815812079379192
239,7.264950314632957e-06,0.00048157600954604836
240,7.271350044063113e-06,0.0004815763990896252
241,7.281521360570108e-06,0.00048155565925229055
242,7.290604676549824e-06,0.0004814994978145338
243,7.292687104591795e-06,0.0004814207607593674
244,7.286336680268645e-06,0.00048135748007692967
245,7.27679494397867e-06,0.0004813465415141903
246,7.2738965242863814e-06,0.00048139480014259997
247,7.285492809107662e-06,0.0004814634404073541
248,7.310825664647452e-06,0.00048148049525200174
249,7.337998095653557e-06,0.0004813925792964605
250,7.348018033763555e-06,0.00048122248755624663
251,7.3293441311342085e-06,0.00048107260282939445
252,7.291641150704191e-06,0.00048104937797269
253,7.262836299140383e-06,0.0004812002880498767
254,7.2706496806719e-06,0.00048147502820938826
255,7.327332223912191e-06,0.00048169060699784983
256,7.418293010302407e-06,0.00048160705213936476
257,7.490110244991509e-06,0.00048118038998486905
258,7.474735499412278e-06,0.0004806914456331959
259,7.360255897135805e-06,0.00048047226244727004
260,7.223238106654697e-06,0.0004806627492563656
261,7.1569493229617365e-06,0.0004813505757528429
262,7.211212260489657e-06,0.00048244793791897024
263,7.42431877999759e-06,0.0004831431702209207
264,7.778745839459589e-06,0.0004824224071433911
265,8.043166120002683e-06,0.0004807204554358927
266,7.898298008512938e-06,0.00047972883420208324
267,7.401768855813246e-06,0.0004798537791849902
268,7.016709490087053e-06,0.00048023708558713016
269,6.951015463458204e-06,0.0004821485266662561
270,7.026358345613587e-06,0.0004873464573532916
271,7.524936021442185e-06,0.0004916075626029992
272,9.039267507222785e-06,0.000488263492185909
273,1.0699414465657006e-05,0.00048085036598002683
274,1.0354885384563553e-05,0.00048109904701749864
275,8.08943197555961e-06,0.00048804554927091184
276,7.1426448427631e-06,0.0004866608696130033
