,Ventana extra grande_v90_loss,Ventana extra grande_v90_val_loss
0,0.00014057890548428985,0.03166829339767757
1,0.0007078771819483097,0.0657399459104789
2,0.001521624073632809,0.07764220810250232
3,0.0015858068307065159,0.02566424535685464
4,0.0020230525452796812,0.07762417385452672
5,0.0013941725075519093,0.061217752412745824
6,0.001026102707644321,0.03879799529125816
7,0.0005409772699989078,0.004224163293838501
8,0.00019050309906321527,0.0010400467233634308
9,5.756930175410066e-05,0.007672970467492154
10,0.00016640690526784104,0.0011329179850259894
11,5.647317276318637e-05,0.008203056748760373
12,0.00016753618470638206,0.00157727642769092
13,1.9049833733668875e-05,0.0020159497366924036
14,4.257991575669669e-05,0.0013661781963157026
15,3.377208366529023e-05,0.0036923229694366456
16,6.96942258065591e-05,0.0013724018501019791
17,2.036591838412661e-05,0.0020218121721164175
18,3.764747189530968e-05,0.0011429534979948872
