,Capas_c2_n512_loss,Capas_c2_n512_val_loss
0,0.001509686775384317,0.21025637210893236
1,0.0019675422159662424,0.20520062042661935
2,0.001987791760662986,0.209184678132869
3,0.0017870181448919283,0.20785035882606978
4,0.0016823159684696473,0.19979679633763212
5,0.0016383140036174335,0.18455294759805538
6,0.001533661727035372,0.15568523453779456
7,0.0011759702528034114,0.09873972974779192
8,0.0005584432056062078,0.02176435113199486
9,0.00011311457144848864,0.008505470835226627
10,0.0004126768302334057,0.004079882713604318
11,0.0004243312146435761,0.020939515534141834
12,0.0008710028477636559,0.030600030436988706
13,6.844011605149597e-05,0.0035819829006733233
14,0.00010023052801285709,0.0054413648091318195
15,0.00022695119227407777,0.0011424110194067818
16,0.00017005071373009853,0.008263161683008691
17,6.418290063604128e-05,0.0013675394560372042
18,1.4421154273729694e-05,0.0017689887919147644
19,1.070406692596114e-05,0.0012745769850309354
20,1.0876601859195974e-05,0.0012803769262492164
21,1.6929602055870043e-05,0.0011098993391814556
22,1.1812284572082085e-05,0.0013521849860875937
23,9.63502298114044e-06,0.0011410915036878188
24,1.2808792505457551e-05,0.0011088168787315856
25,9.550069163114214e-06,0.0012963050206707529
26,9.523643854686082e-06,0.0011288790303582619
27,1.2990043314331604e-05,0.0011116069258567838
28,9.975829196580077e-06,0.0013672228025133945
29,1.2895351205808148e-05,0.0011459643738960061
30,1.833220339302755e-05,0.001159836631460685
31,1.3314204435036201e-05,0.001623310700967169
32,2.5529794824672363e-05,0.0011784951106360382
33,3.302262892187977e-05,0.0015043006663418505
34,2.6411692044709246e-05,0.002173826764222265
