,Criptos Close dash_loss,Criptos Close dash_val_loss
0,0.0014555496828724853,0.19777064086977114
1,0.0015200654368016345,0.16959043820042255
2,0.0016058621204589024,0.1545210457291485
3,0.001345850306001207,0.14114533918948213
4,0.0011076556286805364,0.1255928002113153
5,0.0009451832781999934,0.10902445098339034
6,0.0008399941408160058,0.09353908508523437
7,0.0007470979276863658,0.07979479653776185
8,0.000638612121495626,0.06720037733720353
9,0.00052439300935092,0.055203356926352525
10,0.00042158687989466077,0.04396184964859781
11,0.0003351027668888627,0.033977265816089536
12,0.00026013355842629865,0.02551686352749994
13,0.00019487293741631145,0.018596667965704746
14,0.00014203467393344006,0.013190778641969212
15,0.00010312963209152491,0.009260526542698056
16,7.615107984026156e-05,0.0066231461896076186
17,5.84710469110561e-05,0.004993491174945654
18,4.799807741747369e-05,0.004074937344551825
19,4.248294905010873e-05,0.0036089511661336194
20,3.9791247616464285e-05,0.0033932499575990535
21,3.850377841685679e-05,0.0032976552736291216
22,3.789199129920039e-05,0.0032531657229246925
23,3.7550912708888785e-05,0.003228063356469978
24,3.729476646952185e-05,0.0032096110892382043
25,3.708490532502284e-05,0.0031937236343471966
26,3.6910585421996196e-05,0.0031787848796633895
27,3.673916306010036e-05,0.003163864741809974
28,3.6566674582501934e-05,0.003148375612044753
29,3.639387611002341e-05,0.003132179972123016
30,3.621202106218379e-05,0.003115247232716315
31,3.602023992070751e-05,0.003097701336695882
32,3.582219083864778e-05,0.003079729614594628
33,3.56167622969735e-05,0.003061453983079919
34,3.540610590083034e-05,0.0030429886484687977
35,3.5191389106931784e-05,0.0030243848989263545
36,3.4972503715474256e-05,0.0030056700391371633
37,3.475055389812462e-05,0.0029868551179735867
38,3.452545397822704e-05,0.002967942504150685
39,3.429721223518987e-05,0.0029489290342504574
40,3.40662717169549e-05,0.002929815885895663
41,3.383190129877093e-05,0.002910601552421889
42,3.359519322364291e-05,0.0028912976195589325
43,3.3355456125267786e-05,0.00287190297703174
44,3.3113387052411375e-05,0.0028524095662061343
45,3.2869884536981875e-05,0.0028328889295889817
46,3.2620320066485904e-05,0.0028132575617964605
47,3.237110131672388e-05,0.002793582265981096
48,3.2119707912514526e-05,0.0027738422721100987
49,3.186683721079954e-05,0.0027540700437023867
50,3.1608238977474866e-05,0.00273423624986952
51,3.135174745333012e-05,0.002714383612148279
52,3.109085326452094e-05,0.0026944820492043474
53,3.0829724892100785e-05,0.0026745647345938956
54,3.0566366265792725e-05,0.0026546209946674993
55,3.0302082371438828e-05,0.0026346592825244775
56,3.0034303112308616e-05,0.002614686550372396
57,2.9767298821587413e-05,0.0025947149477375687
58,2.9497341860075142e-05,0.002574734145405987
59,2.922831193674096e-05,0.002554749293553004
60,2.8955514052022184e-05,0.002534792031169184
61,2.868284884454083e-05,0.0025148338211069174
62,2.8407922155934066e-05,0.0024948947599219267
63,2.8134286711155413e-05,0.0024749681186161873
64,2.7859751638940855e-05,0.0024550995089052136
65,2.757977497724425e-05,0.002435228249543031
66,2.730431307731319e-05,0.002415413293825878
67,2.7025021272643508e-05,0.002395624545987788
68,2.6746754483535694e-05,0.002375886660100015
69,2.6467224671243218e-05,0.002356192374155541
70,2.6187259671373307e-05,0.0023365556329781236
71,2.590681664935628e-05,0.0023169705840520374
72,2.5626030992122448e-05,0.0022974491027022196
73,2.5344878207204993e-05,0.0022779859002094623
74,2.5063945446719636e-05,0.0022586011250834326
75,2.4781746838730326e-05,0.0022392811596178073
76,2.4500121330787776e-05,0.002220042521318744
77,2.4218403170891164e-05,0.002200881853384112
78,2.393627536819186e-05,0.002181807659905065
79,2.365555158102633e-05,0.0021628136419467934
80,2.3373433583581888e-05,0.0021439283385811265
81,2.309090506578512e-05,0.0021251230693060505
82,2.281094454574035e-05,0.00210643764816163
83,2.2527940129203513e-05,0.002087843642870257
84,2.224836532511012e-05,0.0020693676067085184
85,2.1967191743957407e-05,0.0020509996790100227
86,2.1688231224611967e-05,0.002032749472216757
87,2.1407869499019074e-05,0.0020146203421687416
88,2.1129394828360904e-05,0.0019966190794390463
89,2.085091968604329e-05,0.0019787460823412523
90,2.057343390484029e-05,0.0019610043199471206
91,2.0297281908892164e-05,0.0019434051990339701
92,2.0020250454116883e-05,0.001925945026061136
93,1.974579880173351e-05,0.0019086334644624393
94,1.9471214543519327e-05,0.0018914713358799042
95,1.9198299583907152e-05,0.0018744622280220849
96,1.8926099419482207e-05,0.0018576144121494915
97,1.8655063988924006e-05,0.0018409245449295345
98,1.8385910113112523e-05,0.0018244053618135777
99,1.8116962662532402e-05,0.0018080601801572383
100,1.7849377268586886e-05,0.001791888831591249
101,1.758385394529518e-05,0.0017758963527619717
102,1.7319377527449184e-05,0.0017600881132058615
103,1.705692295578678e-05,0.0017444670714114692
104,1.6795529262715957e-05,0.0017290374423831333
105,1.6535889492595082e-05,0.0017138088972515556
106,1.6277885208167818e-05,0.0016987817621720602
107,1.6022066215893483e-05,0.0016839596094594391
108,1.576792417588215e-05,0.001669346259652891
109,1.5516149943315883e-05,0.0016549437302972906
110,1.5265701038079587e-05,0.0016407587994582767
111,1.5017146884658796e-05,0.0016268007149381086
112,1.477141121773637e-05,0.0016130639523006052
113,1.452885886870973e-05,0.0015995600876544626
114,1.428563665428578e-05,0.0015862975067512926
115,1.4048805615098254e-05,0.0015732628227911952
116,1.3810459930869565e-05,0.0015604781556474276
117,1.3577956117143372e-05,0.0015479316867595492
118,1.334558971791936e-05,0.0015356399730802322
119,1.3117036807430428e-05,0.0015235976970269661
120,1.2891873078211379e-05,0.0015118075727123368
121,1.2668379835198992e-05,0.0015002826655914714
122,1.2449181135970554e-05,0.0014890113562607199
123,1.2231295044300115e-05,0.0014780137124125008
124,1.2017666222163825e-05,0.001467281309810798
125,1.1806762127769405e-05,0.0014568201693406036
126,1.1599986115199936e-05,0.0014466252841809687
127,1.1394832229650867e-05,0.0014367157021876085
128,1.119400791094825e-05,0.0014270759622512523
129,1.0996741015002375e-05,0.0014177101947105497
130,1.0802727501868503e-05,0.0014086276868142743
131,1.0612192978848072e-05,0.0013998263007537885
132,1.0425604405701194e-05,0.0013913036832077937
133,1.0242593910612218e-05,0.0013830648150202657
134,1.0063273831209782e-05,0.001375107132167794
135,9.88770689819973e-06,0.001367429888052943
136,9.716587852786944e-06,0.0013600279199929277
137,9.548109299746199e-06,0.0013529243850156911
138,9.384177923313158e-06,0.001346090529498852
139,9.224758521908792e-06,0.0013395228196120214
140,9.069238665477856e-06,0.0013332403657480706
141,8.917001945865345e-06,0.001327239764923584
142,8.769191254032194e-06,0.0013215049258471767
143,8.626100676217691e-06,0.0013160264284988819
144,8.486813625916338e-06,0.0013108219478033052
145,8.351217027004829e-06,0.0013058854224668307
146,8.220131762341639e-06,0.001301200104076877
147,8.093409234773819e-06,0.0012967599717484525
148,7.970705591413974e-06,0.0012925783362747593
149,7.851922975142087e-06,0.0012886456313950957
150,7.737543622974316e-06,0.0012849410601375887
151,7.627443526059722e-06,0.0012814654325989407
152,7.521222198553636e-06,0.0012782234496490892
153,7.419053694065049e-06,0.001275203031033647
154,7.321119511281482e-06,0.0012723883404204051
155,7.22726579338951e-06,0.0012697796808740448
156,7.137175953551581e-06,0.001267380974917434
157,7.050997546008328e-06,0.0012651731746948578
158,6.968862785733341e-06,0.0012631404448362176
159,6.890606311932692e-06,0.001261287795048792
160,6.815923806551694e-06,0.0012596150800539565
161,6.744853098180928e-06,0.0012581025871779186
162,6.677584434696617e-06,0.0012567333515333243
163,6.613891105753132e-06,0.0012555126647257116
164,6.553494073114428e-06,0.0012544424759901383
165,6.496406421102011e-06,0.0012535008761554588
166,6.442764679151938e-06,0.001252668290129624
167,6.392319365726853e-06,0.001251956160288027
168,6.344808110396507e-06,0.0012513648897547983
169,6.300280401699051e-06,0.0012508682514086734
170,6.258760256683627e-06,0.001250449967308909
171,6.220058182880767e-06,0.0012501220147641114
172,6.183958312474655e-06,0.001249887554305952
173,6.150264390038321e-06,0.001249725546510813
174,6.119135028441159e-06,0.0012496045265300583
175,6.090598008612244e-06,0.0012495360743208241
176,6.064246378650563e-06,0.001249552186778631
177,6.039764508191296e-06,0.0012496299714558135
178,6.017304792091508e-06,0.0012497064996172082
179,5.997091869905173e-06,0.0012497878296701007
180,5.978894376703239e-06,0.00124994334610841
181,5.962039619010863e-06,0.001250192094863631
182,5.946454254724302e-06,0.0012504158518469532
183,5.9327131822093846e-06,0.0012505456000905144
184,5.920981051952194e-06,0.001250712831181374
185,5.9104596959123455e-06,0.001251055356807822
