,Neuronas_n32_loss,Neuronas_n32_val_loss
0,0.011356190314326414,0.17223936182329025
1,0.005921790726889653,0.13332619749266525
2,0.005527773414719743,0.11525382426963456
3,0.00566676636136153,0.10676464301416244
4,0.005497707163911024,0.10080625168208418
5,0.005207703101258704,0.09502599191391604
6,0.004910257051668087,0.08911832893031767
7,0.004622703374981688,0.08317613772962285
8,0.004341179147046916,0.07727128849632439
9,0.004060664181410196,0.0714015416030226
10,0.003780428782652732,0.06556519609073112
11,0.003500545924280545,0.05977151431571478
12,0.003221827223308213,0.05404781901288307
13,0.002944404984745411,0.04841166717567663
14,0.0026701946327015863,0.04290799214237038
15,0.0024003074115547672,0.03757380257392752
16,0.0021364932983341605,0.03245208044161742
17,0.0018813017471064545,0.027597487743558555
18,0.0016366797512739725,0.0230591530943739
19,0.001405242857778841,0.018886605299067223
20,0.0011891199546567052,0.015120332482559928
21,0.0009908778422753643,0.011797729793978834
22,0.0008121777352463486,0.008941804561978099
23,0.0006543585978165381,0.006559507171998079
24,0.0005181458022314306,0.004640502127251406
25,0.00040357743608015963,0.0031586546001249344
26,0.0003098070358636056,0.002071175954422389
27,0.00023535962233951465,0.0013236497641252033
28,0.00017807900331226638,0.00085363552728989
29,0.00013547241119915438,0.0005970734904852064
30,0.00010488505484255287,0.0004936318039016306
31,8.365868043988119e-05,0.0004906495778832113
32,6.944853032172401e-05,0.0005460092222489331
33,6.024272434664997e-05,0.0006287075142943483
34,5.446568195174191e-05,0.0007180032686961964
35,5.0940685343511146e-05,0.0008015875241601433
36,4.884143889013239e-05,0.000873368755304094
37,4.761541368815802e-05,0.0009313735725550816
38,4.69093015297027e-05,0.0009760520977621106
39,4.650603676410178e-05,0.0010090713662191711
40,4.627654754125845e-05,0.0010325104766257707
41,4.614608815768145e-05,0.001048429036812707
