,Neuronas_n128_loss,Neuronas_n128_val_loss
0,0.0004966204835542298,0.13027917507749337
1,0.0027649121355072847,0.14699751855089113
2,0.00104975671273713,0.12308242716468297
3,0.001162613411906932,0.10953415600726238
4,0.0010031731537940057,0.09562722650858071
5,0.0008939664675678544,0.08204430305900481
6,0.0007848236004603082,0.0688810574893768
7,0.0006762871134137291,0.0561372205041922
8,0.0005696040602611691,0.04403810475308161
9,0.00046573107720877696,0.0328988444704849
10,0.00036735705202772806,0.023099202232865188
11,0.0002765393714587215,0.014976599576094976
12,0.00019681136447283838,0.008774849299628
13,0.00013091337930640852,0.00453862701005374
14,8.064488546411807e-05,0.0020560743734956933
15,4.5933549559916944e-05,0.0008949313957530719
16,2.485660179838935e-05,0.0005346922933732948
17,1.393425718386145e-05,0.0005310126445972576
18,9.235610456506458e-06,0.0006137100734541981
19,7.608053303661459e-06,0.0006759324180445849
20,7.1604201198082455e-06,0.0007023986439050462
21,7.063803148700852e-06,0.0007067681334984417
22,7.055471024513666e-06,0.0007024061476561026
23,7.07162226157939e-06,0.0006962723777038404
24,7.095587387394831e-06,0.000690668087582498
25,7.120710334946195e-06,0.0006857688215229876
26,7.144653179781157e-06,0.0006811406716364077
27,7.167974887286514e-06,0.0006763824539330716
