,Stocks MSFT_loss,Stocks MSFT_val_loss
0,0.00884951351360343,0.14992168614234047
1,0.004520489183928946,0.10653695686795246
2,0.006430324220537454,0.09157714436109039
3,0.007200140473914558,0.09209972157560546
4,0.006448963068254377,0.09658260044010206
5,0.005544481705338962,0.0976615489899427
6,0.004898867243365653,0.09343721794671025
7,0.0044606855492396605,0.08590422365172155
8,0.00421161217422321,0.07799438121675074
9,0.004068709444254637,0.07154817091322493
10,0.003900283216980511,0.06669394003933873
11,0.003651043303824704,0.06262487841063533
12,0.0033525263772870616,0.05845038404409913
13,0.0030519722441703766,0.053804228446264375
14,0.00277693640847487,0.048857011414807416
15,0.002530167591169305,0.04395750130730114
16,0.002297402541527803,0.03934905266967313
17,0.002066208287838033,0.03504517905671021
18,0.0018330899939668932,0.03094168230034839
19,0.001606574765106813,0.02698273224563434
20,0.0013935299116540059,0.023197160284409577
21,0.0011973718406054481,0.01967845129213114
22,0.0010171243773730494,0.01647817283526234
23,0.0008517592106999337,0.013605697230360973
24,0.0007024337845351333,0.011054388515051755
25,0.0005710816269087466,0.008826751476046682
26,0.0004584794253881635,0.006929232139440103
27,0.00036391379490987154,0.005354956199211636
28,0.0002861173429403283,0.004079821219817661
29,0.00022383939826743271,0.0030711717614582902
30,0.0001756109089199882,0.002295649433829661
31,0.00013951165484526762,0.001717845572094465
32,0.00011334277834307039,0.0012998532145230592
33,9.501580928048205e-05,0.0010060648053841687
34,8.267628277542241e-05,0.0008052631211734709
35,7.470696094049804e-05,0.0006718376073344
36,6.973858214861274e-05,0.000585290021263063
37,6.674510202184587e-05,0.0005301456174534885
38,6.499270410591404e-05,0.0004954762822391743
39,6.397504242566607e-05,0.0004739064466336678
40,6.336648145626331e-05,0.000460517148476565
41,6.297232982757415e-05,0.0004521834813914765
42,6.268259488118426e-05,0.0004469852910601887
43,6.243882968589589e-05,0.00044373744073719987
44,6.221294532370775e-05,0.0004416951266031755
45,6.199277083198112e-05,0.00044039123820076726
46,6.177325924689849e-05,0.00043952777773013403
47,6.155314513725689e-05,0.000438914082318159
48,6.133167050717313e-05,0.0004384212219959189
49,6.110969676312338e-05,0.00043796737084229447
50,6.08869077354782e-05,0.0004375124010310947
51,6.0663528769844396e-05,0.00043703132675660923
52,6.0439899160015536e-05,0.00043651332473917595
53,6.0215608316176605e-05,0.0004359618165187709
54,5.999137388191711e-05,0.00043537927625550963
55,5.976730298944053e-05,0.00043477582405374824
56,5.9543005329618314e-05,0.00043416077313923287
57,5.9319260684390624e-05,0.0004335371181957595
58,5.909604199890358e-05,0.00043291398712123436
59,5.8872987106094544e-05,0.00043229845850246734
60,5.865079884674272e-05,0.0004316881324442896
61,5.8429272741349625e-05,0.00043108966536070594
62,5.820848757097358e-05,0.000430504668332722
63,5.798861791678148e-05,0.0004299321919733166
64,5.776961284707001e-05,0.00042937183752655983
65,5.755133269690566e-05,0.00042882788559721633
66,5.7334179400222844e-05,0.00042829632253289736
67,5.711815927121467e-05,0.00042777895344014484
68,5.6903361377638135e-05,0.0004272762861306212
69,5.668931495667242e-05,0.0004267863067530695
70,5.6476706457284185e-05,0.0004263105581450308
71,5.62653451992049e-05,0.0004258489861131656
72,5.605527567449722e-05,0.0004254010534074543
73,5.584653305028961e-05,0.00042496692796034375
74,5.563917018181441e-05,0.00042454707008069277
75,5.5433205426229036e-05,0.000424140769233606
76,5.522880659053295e-05,0.00042374868510590717
77,5.502566507376527e-05,0.00042337109134050793
78,5.4824199494383905e-05,0.000423006451790403
79,5.462429757683602e-05,0.00042265685390274245
80,5.442597102955915e-05,0.00042232138174318375
81,5.422933881864187e-05,0.0004219999817874411
82,5.403434499447908e-05,0.000421692813270265
83,5.3841196838231094e-05,0.00042140015117267426
84,5.364946782824466e-05,0.0004211205075195209
85,5.345965423500808e-05,0.0004208561979052236
86,5.3271620115198346e-05,0.00042060581397200964
87,5.308545298938607e-05,0.0004203689221731633
88,5.290101921411991e-05,0.0004201464645361164
89,5.271847463706669e-05,0.0004199374133945796
90,5.25378143239563e-05,0.00041974271211409194
91,5.23590583882118e-05,0.0004195617117126868
92,5.218226177585793e-05,0.00041939434327784627
93,5.2007285783725696e-05,0.0004192402394991582
94,5.1834309300014364e-05,0.0004190999556910889
95,5.166330171552294e-05,0.0004189727408410018
96,5.1494271393421095e-05,0.00041885895489971955
97,5.132722640416756e-05,0.00041875823089135706
98,5.116217996157042e-05,0.0004186707196874951
99,5.0999139550666525e-05,0.00041859589307033726
100,5.083814389293146e-05,0.0004185337336444906
101,5.067915685947224e-05,0.0004184842333813123
102,5.052218664619515e-05,0.0004184469808128545
103,5.0367380737597334e-05,0.00041842215323831413
104,5.0214407993975665e-05,0.00041840939237950265
105,5.00636140233168e-05,0.000418408624306
106,4.9914876430632614e-05,0.00041841958239995715
107,4.97682904306098e-05,0.0004184420562440251
108,4.962350330656747e-05,0.0004184762609389279
109,4.948092527197802e-05,0.00041852119457693875
110,4.934040411715342e-05,0.000418577371660256
111,4.920195272137497e-05,0.00041864435931121736
112,4.9065580493208534e-05,0.0004187219885937955
113,4.8931202755561204e-05,0.0004188100240011325
114,4.8798930864037154e-05,0.0004189083601572904
115,4.8668690010083666e-05,0.0004190164557979282
