,Ventana extra grande_v120_loss,Ventana extra grande_v120_val_loss
0,0.00014865988181673342,0.033698348976347756
1,0.0007826949130523407,0.0568187044042608
2,0.0015887878975975225,0.0923799982537394
3,0.0014271098873944973,0.03982930095947307
4,0.001732133965536219,0.07374734334323717
5,0.0013055093737500063,0.05627031786286313
6,0.0008498215324241597,0.02598046657183896
7,0.0004095459382132622,0.0011818111803301651
8,9.008651787830193e-05,0.0010257478165642722
9,7.676725570851649e-05,0.010052431820203428
10,0.0001962051335043646,0.0023282020474257674
11,3.715335987694941e-05,0.0037662403900986133
12,8.014882281832283e-05,0.002122855482056089
13,5.8271706843302326e-05,0.006260074310652588
14,0.00011645579049558285,0.0020319720851662364
15,1.9089135637683363e-05,0.0010385953406195927
16,1.7710656430341736e-05,0.0013132578612345717
17,2.748501203867541e-05,0.001553603129096977
18,2.8179703250593182e-05,0.0014876440957026637
