,Neuronas_n2048_loss,Neuronas_n2048_val_loss
0,0.00028800429037598277,0.0974974884412998
1,0.004842839271483428,0.1256902988168819
2,0.002402542844162202,0.1038031058986325
3,0.0009544515201108248,0.05521487515450509
4,0.0006920628851926154,0.019014929675243118
5,0.00038854651839485523,0.002950172672194452
6,0.0001411642804702924,0.0011128308092751963
7,2.4278437551913142e-05,0.0011206394225485963
8,9.44780065719333e-06,0.001126198555787348
9,7.324973008740167e-06,0.0011455409540525399
10,6.304592010722948e-06,0.0011619453701817947
11,6.007353465614238e-06,0.0011759498947942707
12,5.909394808920169e-06,0.001183621643095716
13,5.883541425735658e-06,0.001187395701552395
14,5.876136900933357e-06,0.0011886539022353563
15,5.875365715606556e-06,0.0011890760831215442
16,5.875987903703743e-06,0.001189235192319486
