,CombinacionStocksIndexEmpresas_n512_loss,CombinacionStocksIndexEmpresas_n512_val_loss
75,2.8902918296627516e-05,0.005412787545380021
76,2.8356545713483856e-05,0.005279846008374425
77,2.781717632974167e-05,0.005149572641273175
78,2.7285273160885496e-05,0.005021858279216142
79,2.6760396101677497e-05,0.004896573760846922
80,2.624295471035991e-05,0.004773689149147715
81,2.5732888193600926e-05,0.0046531960583669095
82,2.5229989998388943e-05,0.004535019401584036
83,2.4734125068518988e-05,0.00441918235795557
84,2.4245506872168996e-05,0.00430565744961712
85,2.3763455738686795e-05,0.0041944794125916545
86,2.328824316351559e-05,0.004085592175102677
87,2.282032512670983e-05,0.003978991136339701
88,2.2359762241205678e-05,0.0038747045977333607
89,2.1907102548967553e-05,0.003772696260793889
90,2.1463072443119257e-05,0.003673032503421149
91,2.102742249661795e-05,0.0035757112936386144
92,2.0599341530387468e-05,0.003480730245413243
93,2.0178442114717827e-05,0.0033880896569991655
94,1.9764289135317325e-05,0.003297791860551258
95,1.9356748437959207e-05,0.003209787711485728
96,1.8955741370142984e-05,0.0031239944567888482
97,1.8561602024600094e-05,0.0030404117885853878
98,1.8174794318793295e-05,0.0029590378884872624
99,1.7795854869629602e-05,0.0028798593235132863
100,1.7425390167261882e-05,0.002802868425645981
101,1.7063995878104397e-05,0.002728087219509704
102,1.6711902126866153e-05,0.0026555214950830237
103,1.636911901570318e-05,0.002585199830884283
104,1.6035599822143846e-05,0.002517169143250289
105,1.5710498971676006e-05,0.0024514317508663765
106,1.539282476931641e-05,0.0023879887678560393
107,1.5081965613702297e-05,0.0023268335556596025
108,1.4776939671478919e-05,0.0022679474243263074
109,1.447721453497094e-05,0.002211258152099557
110,1.418208924684027e-05,0.0021566540303001227
111,1.3891231758839428e-05,0.002103978258072714
112,1.3604555571257436e-05,0.0020530172133017793
113,1.3322394355902572e-05,0.0020035241108988066
114,1.3045452437498261e-05,0.0019552681406513474
115,1.2774887174360207e-05,0.0019080026117576795
116,1.2512399937932511e-05,0.001861537962551575
117,1.2260430459027402e-05,0.0018157466739985692
118,1.2021920509532494e-05,0.0017706257212245144
119,1.1800057860861017e-05,0.0017263207946372919
120,1.1598024391501849e-05,0.0016831288456701297
121,1.1417707881730527e-05,0.0016414794776480922
122,1.1258896216336437e-05,0.0016019748079336503
123,1.1119872209190753e-05,0.0015653609913920076
124,1.0997621689621005e-05,0.0015324627969044546
125,1.0889981142610835e-05,0.0015041377435800088
126,1.0799465133098515e-05,0.0014812549545375768
127,1.0738562812262853e-05,0.0014646807040880657
128,1.073536830607894e-05,0.0014553571741427642
129,1.0839210502555102e-05,0.0014542797282107237
130,1.1123806457776068e-05,0.0014626494452957648
131,1.1691059535975407e-05,0.001481930614633809
132,1.2673454702887607e-05,0.0015138127679420897
133,1.4244440505483133e-05,0.0015600031080140063
134,1.6636246689527934e-05,0.0016213324602139144
135,2.0200958617862837e-05,0.0016965032564784008
136,2.551772598030954e-05,0.0017795420322982856
137,3.3626234803968376e-05,0.001856781157457139
138,4.6461412066416736e-05,0.0019047814709988755
139,6.761525192130587e-05,0.0018930503105636964
