,Ventana extra grande_v70_loss,Ventana extra grande_v70_val_loss
0,0.0001532476055273815,0.04298873061371833
1,0.000704234771996967,0.06596585155762348
2,0.001488438335203232,0.09500781654082623
3,0.0014657376695018664,0.05919777240949808
4,0.0017530195089927203,0.07482730881455019
5,0.0016309367319428424,0.07182780676281329
6,0.001411499019501282,0.06437509099847262
7,0.0009665806111050037,0.029940445897812695
8,0.000594019757743846,0.004025562647154036
9,0.00023696293615056179,0.002687910648504483
10,4.394948317304184e-05,0.0011509978092400376
11,2.8529276507995128e-05,0.0009720563125249344
12,1.5370233243338963e-05,0.0014080976534481208
13,4.054882940425197e-05,0.0009998637323565397
14,7.162623151276589e-05,0.006009566031165959
15,0.00015671221246014555,0.0009263208827253469
16,0.00010376695916926747,0.01284918025827285
17,0.00027142296248618467,0.0010759306101838953
18,1.7330073130802495e-05,0.0008077676619220641
19,1.11412309659912e-05,0.0008784767537925046
20,1.4515304006711153e-05,0.0008248095136596678
21,1.4429007108250066e-05,0.0010310854239523719
22,2.3551029855916942e-05,0.0009563069444956238
23,3.45604796410081e-05,0.002366833067163057
24,6.881658343689233e-05,0.0009512311740557558
25,5.61569472150031e-05,0.0057328597632880065
26,0.00014782420879145292,0.0010144167181258042
27,2.3367666214194148e-05,0.0028657597374439855
28,8.951267176898815e-05,0.0009112624408312372
