,Criptos Close neo_loss,Criptos Close neo_val_loss
65,7.974847400219907e-06,0.001428190133849944
66,7.662387180655872e-06,0.0013955640750898679
67,7.390263066148436e-06,0.0013664996690186094
68,7.154390531024907e-06,0.0013406571887879949
69,6.950578022380706e-06,0.0013177251810792927
70,6.775134427375295e-06,0.0012974085138094697
71,6.6248085016366925e-06,0.0012794306409383608
72,6.496296719880534e-06,0.00126354669967343
73,6.386962847823608e-06,0.0012495232590143221
74,6.294160049180414e-06,0.0012371528456911198
75,6.2157027837540136e-06,0.0012262455218525466
76,6.149545246564441e-06,0.0012166349030646288
77,6.093913620404711e-06,0.0012081684688999017
78,6.047285691133127e-06,0.001200708045916678
79,6.0082763039562534e-06,0.0011941344152043057
80,5.9757280460638685e-06,0.001188339811772847
81,5.9486228377307665e-06,0.0011832299074619886
82,5.9260847848228635e-06,0.0011787221888234177
83,5.907383581885851e-06,0.0011747417806008877
84,5.8918752596928395e-06,0.001171225847383915
85,5.879036947109011e-06,0.0011681170012293892
86,5.868391704361107e-06,0.0011653653461455313
87,5.859604361981191e-06,0.001162928018203267
88,5.852320746947773e-06,0.0011607667908441921
89,5.846305377177066e-06,0.0011588480546762627
90,5.841320654694717e-06,0.0011571427366565451
91,5.837192240265301e-06,0.0011556251215063466
92,5.8337695505046705e-06,0.0011542732904334205
93,5.830924660473132e-06,0.0011530660866367177
94,5.8285641834802e-06,0.001151987477513569
95,5.826596309418149e-06,0.0011510217883662621
96,5.824958811185639e-06,0.0011501557084015947
97,5.8235893057142615e-06,0.0011493773728778417
98,5.822445168895916e-06,0.0011486755000919965
99,5.8214874860079196e-06,0.00114804202178878
100,5.820684142867517e-06,0.0011474680625025398
101,5.820013016579824e-06,0.0011469467806683716
102,5.819444315555993e-06,0.0011464721034473379
103,5.818973697146737e-06,0.0011460373614922412
104,5.81857302714818e-06,0.001145638778520948
105,5.818241585856871e-06,0.0011452711783811328
106,5.817961961334987e-06,0.0011449310310908463
107,5.817730513724599e-06,0.0011446148210997916
108,5.817538046606139e-06,0.0011443193253391415
109,5.817379817077486e-06,0.0011440418787639248
110,5.817248977620678e-06,0.001143780362807707
111,5.81714505281803e-06,0.0011435330081500175
112,5.817061155690034e-06,0.0011432977116181831
113,5.816999328841527e-06,0.001143072182428061
114,5.816948945841643e-06,0.001142855839465152
115,5.816914279812183e-06,0.0011426467902588943
116,5.816891253059961e-06,0.0011424448212208457
117,5.816879019980398e-06,0.0011422483775810886
118,5.816873414561605e-06,0.0011420568695661327
119,5.816875573671962e-06,0.0011418685153480772
120,5.8168873895866e-06,0.0011416845204508747
121,5.816902958106443e-06,0.0011415029798965317
122,5.816924092583531e-06,0.0011413240303046817
123,5.816950246193571e-06,0.0011411473426336716
124,5.816977474660986e-06,0.0011409726571137747
125,5.817011676547488e-06,0.0011407984103160825
126,5.8170482367312025e-06,0.0011406254662154626
127,5.817085509101883e-06,0.0011404535506105375
128,5.817127315792225e-06,0.0011402820323570823
129,5.8171689533616495e-06,0.0011401112000881271
130,5.8172155912728135e-06,0.001139940409189906
131,5.81726341866775e-06,0.0011397701387932477
132,5.817311020568134e-06,0.0011395998549270482
133,5.817359317743392e-06,0.0011394295171826831
134,5.817409035534341e-06,0.001139259562358137
135,5.817462554787649e-06,0.0011390890735624866
136,5.8175138905020246e-06,0.001138918406776468
137,5.817568351195096e-06,0.0011387478631405422
138,5.817624448602808e-06,0.0011385767720639706
139,5.81768054788964e-06,0.0011384057762362986
140,5.817735110055261e-06,0.0011382341367569713
141,5.817792832902883e-06,0.0011380623048556245
142,5.817852269509116e-06,0.0011378900207625318
143,5.817909650356664e-06,0.0011377172575386103
144,5.817970003974085e-06,0.001137543727512941
145,5.8180305342289065e-06,0.0011373711413172774
146,5.818092907901708e-06,0.0011371974602403228
147,5.818154142827011e-06,0.0011370238051403407
148,5.8182179953682635e-06,0.0011368488906382407
149,5.8182809666016336e-06,0.0011366743311547666
150,5.818342224076392e-06,0.00113649866235835
151,5.8184112178934796e-06,0.0011363235005939548
152,5.818477092369234e-06,0.001136147406544875
153,5.818543338911004e-06,0.0011359711210358857
154,5.818609155133999e-06,0.0011357949307757961
155,5.818678507863251e-06,0.001135617425311203
156,5.818749826153368e-06,0.0011354399881564265
157,5.818819607322274e-06,0.0011352622902698138
158,5.818890961315694e-06,0.0011350840584120967
159,5.818963555529163e-06,0.001134905702442177
160,5.819037485797865e-06,0.0011347270588013382
161,5.819113486858223e-06,0.0011345477301381098
162,5.819186612863016e-06,0.001134367826133043
163,5.819263887967604e-06,0.0011341877095016443
164,5.819343389830916e-06,0.0011340075784385944
165,5.819421275649922e-06,0.0011338268104586597
166,5.819501074414396e-06,0.001133646200264781
167,5.819584097750995e-06,0.0011334646779905296
168,5.819662210943676e-06,0.0011332831768827004
169,5.819743387104052e-06,0.0011331010446306471
170,5.819831961364926e-06,0.001132918864273089
171,5.819918130350555e-06,0.0011327362182542435
172,5.820004055050417e-06,0.0011325533596090664
173,5.820092458311254e-06,0.0011323698159414997
174,5.820181295649107e-06,0.0011321858604908112
175,5.820273100119469e-06,0.001132001494219111
176,5.82036306117185e-06,0.001131817059637594
177,5.820457242730637e-06,0.001131632528845067
178,5.820553517630535e-06,0.0011314474217485914
179,5.820649456167723e-06,0.0011312622944478039
180,5.82074941602446e-06,0.0011310771113446306
181,5.82084617573765e-06,0.0011308906005295224
182,5.820948911056525e-06,0.0011307044582025817
183,5.821050466287233e-06,0.0011305177337990319
184,5.821155828617663e-06,0.0011303309545552065
185,5.821260818882079e-06,0.0011301433594420184
186,5.821369210356021e-06,0.0011299559836899322
187,5.821478982984107e-06,0.001129768210586376
188,5.821589494106857e-06,0.0011295804365207094
189,5.821706095461692e-06,0.0011293917725032027
190,5.821820400530316e-06,0.0011292025668177108
191,5.821934893511069e-06,0.0011290138267935062
192,5.822056463262579e-06,0.0011288244700567288
193,5.8221764789807874e-06,0.0011286350440480246
194,5.822299084128126e-06,0.001128445262058584
195,5.822426745990842e-06,0.0011282549451359293
196,5.8225565030737895e-06,0.0011280637584657463
197,5.8226850650356005e-06,0.001127873476179055
198,5.822811184139741e-06,0.001127682439598047
199,5.822947356542755e-06,0.0011274903129462983
200,5.8230910116067245e-06,0.0011272983921861107
201,5.823231780340401e-06,0.0011271067109913373
202,5.8233717185024685e-06,0.0011269148652757373
203,5.823512848027431e-06,0.0011267223066365546
204,5.82365660456395e-06,0.0011265281585914905
205,5.823815467356476e-06,0.0011263347908177159
206,5.823974097137963e-06,0.0011261415057854096
207,5.824128279039369e-06,0.0011259487547242075
208,5.824278403917921e-06,0.0011257541535252874
209,5.824438664776683e-06,0.0011255586200416827
210,5.824618733452906e-06,0.0011253627709859658
211,5.8247943410952e-06,0.0011251685806080577
212,5.8249601660320855e-06,0.0011249745403193246
213,5.825119709066516e-06,0.001124778348752413
214,5.8252989941491645e-06,0.0011245806553316388
215,5.825500479170669e-06,0.0011243832361122425
216,5.825703405478199e-06,0.001124187578516435
217,5.825883008132344e-06,0.001123992249962281
218,5.826055436301423e-06,0.0011237947480014165
219,5.826250194068729e-06,0.0011235939017458518
220,5.8264803977008266e-06,0.0011233941311293767
221,5.826719046103978e-06,0.001123197849124116
222,5.8269201966418935e-06,0.0011230025196078519
223,5.827092594745033e-06,0.001122802940451286
224,5.82730087091086e-06,0.0011225984131624876
225,5.827572475343102e-06,0.0011223953790685608
226,5.827864562197346e-06,0.001122197835736962
227,5.828097421027819e-06,0.0011220041235277722
228,5.828257520282151e-06,0.001121803940166065
229,5.828451654181189e-06,0.0011215939221149388
230,5.82877116305234e-06,0.001121384233105466
231,5.829164545818555e-06,0.001121185804632577
232,5.82946229446523e-06,0.0011209959716513014
233,5.8295944624607864e-06,0.0011207977211687807
234,5.829725269972532e-06,0.0011205819371918385
235,5.830066751408865e-06,0.0011203601910186208
236,5.8306122603178005e-06,0.0011201565123109285
237,5.8310710853618745e-06,0.0011199734708648328
238,5.831218459206866e-06,0.0011197860835674258
239,5.831194857443531e-06,0.0011195673247460616
240,5.831427511449784e-06,0.0011193277622180537
241,5.832121923808437e-06,0.001119105967939331
242,5.832930368763127e-06,0.0011189251691718731
243,5.833278410211865e-06,0.0011187599758302007
244,5.833073044804907e-06,0.0011185555611082838
245,5.832926745817291e-06,0.0011182977646697035
246,5.833542060323708e-06,0.0011180380295792763
247,5.834817440609938e-06,0.0011178382801292233
248,5.835819111848086e-06,0.00111769670274201
249,5.835750890349847e-06,0.0011175361968007338
250,5.835030382633915e-06,0.0011172884322841429
251,5.8349517846279416e-06,0.0011169826178926943
252,5.836282901530595e-06,0.0011167202793323427
253,5.838288147556754e-06,0.0011165655797255065
254,5.839283974727708e-06,0.001116461778629171
255,5.838550841195864e-06,0.0011162829213998903
256,5.837312960653991e-06,0.001115977019456423
257,5.8375132035763265e-06,0.0011156314054565613
258,5.839737468704698e-06,0.0011153852861482373
259,5.842459676544925e-06,0.0011152745212990145
260,5.8433979499891734e-06,0.0011151879621777406
261,5.84208552846418e-06,0.0011149806495802093
262,5.840490558504585e-06,0.0011146313189490397
263,5.84092188448778e-06,0.0011142692365106348
264,5.843758530814243e-06,0.0011140354832033974
265,5.847015284769832e-06,0.001113934784912127
266,5.848213867248279e-06,0.0011138373308561065
267,5.847004801152185e-06,0.001113614150176733
268,5.845456350719112e-06,0.0011132668524842001
269,5.845806276926498e-06,0.0011129152945681545
270,5.8484468764084545e-06,0.0011126688308244156
271,5.8517302274467056e-06,0.001112524810639664
272,5.8536104480173125e-06,0.0011123855596346672
273,5.853570225426214e-06,0.0011121641800253968
274,5.8529016134028e-06,0.0011118600570235002
275,5.853187844915121e-06,0.0011115435122181314
276,5.854967927112468e-06,0.0011112756703880208
277,5.857550048340046e-06,0.001111061485438061
278,5.8598623145972996e-06,0.0011108581059466093
279,5.861395378785294e-06,0.0011106264000096597
280,5.862429107832559e-06,0.0011103609721137841
281,5.863538311786222e-06,0.001110081558985528
282,5.865082718350291e-06,0.0011098085823738255
283,5.8670472964336075e-06,0.001109546019641821
284,5.86924235250073e-06,0.0011092876796110357
285,5.871542996392837e-06,0.0011090251659466462
286,5.873919043784734e-06,0.0011087558665197374
287,5.876390174713634e-06,0.0011084813640014199
288,5.878980631723231e-06,0.0011082023655426157
289,5.881709608158327e-06,0.0011079192531010336
290,5.88459227228593e-06,0.0011076321517509862
291,5.887666559806536e-06,0.0011073417041820189
292,5.890965811969099e-06,0.0011070469377008228
293,5.8945472405002495e-06,0.0011067476608474884
294,5.898436407086825e-06,0.001106444031408072
295,5.902658396118854e-06,0.001106135672235415
296,5.907238239370968e-06,0.0011058220002907982
297,5.912172597644645e-06,0.0011055027548423852
298,5.917510055620699e-06,0.0011051766822607187
299,5.923289268703079e-06,0.0011048444540986467
