,Ventana grande_v50_loss,Ventana grande_v50_val_loss
0,0.0008656392140592954,0.012171700733100496
1,0.0016282094923265437,0.014998751442606857
2,0.0016818027662982165,0.010675467914197503
3,0.0010851693959699421,0.0067762033332411835
4,0.000700295636240143,0.004574799728466243
5,0.00038936189496492196,0.0034497442950562735
6,0.00044523867845560835,0.0031710641072472423
7,0.0006498870220306477,0.0066141845522130404
8,0.0007015765403616015,0.006056241441245486
9,0.0008746929209049019,0.007897751451265521
10,0.0008970794470969406,0.004738645809816151
11,0.0008970781488708936,0.009315265342593193
12,0.0010296580116917584,0.002641117347904095
13,0.0009291240771190355,0.007610664816527832
14,0.0009277825699494471,0.003313699816694347
15,0.0009114802525756404,0.004587992162602704
16,0.000853462476409665,0.005040868662479447
17,0.000893130718173868,0.0021489575085025733
18,0.0008531625108600299,0.0032257350820411998
19,0.0007930044870945716,0.0021466067140331357
20,0.0006696607079214939,0.0018576774802967543
21,0.0005670048112068154,0.0013525053552102026
22,0.00043390991129676766,0.001093722658413576
23,0.00024143056672495199,0.0009475065872254895
24,8.541481465948803e-05,0.0010191696446116378
25,9.662472270642089e-05,0.001615441597362117
26,7.044262629944303e-05,0.0013982602849420978
27,6.680111368396178e-05,0.0013085069793571785
28,6.770473826291868e-05,0.0013052703835433575
29,6.853986200794902e-05,0.0013001512213632828
30,6.930759403675016e-05,0.001290219040905557
31,7.01500184510312e-05,0.0012774111521316738
32,7.112279264419624e-05,0.0012619731175463375
33,7.228019883147748e-05,0.0012444190726411052
