,Neuronas_n8_loss,Neuronas_n8_val_loss
0,0.0014823793638662698,0.19533533087143531
1,0.0013972402956334497,0.18495913537649009
2,0.0014889181827759156,0.18123270542575762
3,0.0014390410516660688,0.17751206314334503
4,0.0013946368723666708,0.17354010289105085
5,0.001361300433787759,0.16959408541711476
6,0.0013308080194222454,0.16569762361737397
7,0.0013005266588292075,0.16179969462637717
8,0.0012700488508086822,0.1578560182108329
9,0.0012393096492535104,0.15383940362013304
10,0.0012080314291569476,0.14972185171567476
11,0.0011760181331248111,0.14548180481562248
12,0.0011431951285815628,0.14110339289674392
13,0.0011093841166467217,0.13657336624769065
14,0.0010744856044766493,0.13188252684015495
15,0.0010384387213399839,0.12702620072433582
16,0.0010011632915008634,0.12200300137584026
17,0.0009626908693882377,0.11681711114943027
18,0.0009230173636401909,0.11147644456762534
19,0.0008822005555395243,0.10599340312182903
20,0.0008402677720788723,0.1003833759862643
21,0.0007974099644343369,0.09466832962173682
22,0.0007537092067370674,0.08887221098232728
23,0.0007093394598576616,0.08302294133374324
24,0.0006644957414979357,0.07715177657799079
25,0.0006193939698977584,0.0712927607819438
26,0.0005742725943841484,0.06548213958740234
27,0.0005293924304903788,0.05975783401383804
28,0.0004850181267451822,0.05415847388884196
29,0.00044144717652181076,0.048723125973573096
30,0.0003989634423865377,0.043489821505947754
31,0.0003578585982932754,0.038494859177332655
32,0.0003184172283086949,0.033771824270773396
33,0.00028090908762561204,0.029350541818600435
34,0.00024558200426291966,0.025256100110709667
35,0.00021265362244093922,0.021507836466368575
36,0.0001823036003674343,0.018118704543807186
37,0.00015466587653743493,0.015094586307756029
38,0.00012982327343444503,0.012433979660272598
39,0.00010780344898473861,0.010128016153780313
40,8.857045687941187e-05,0.008161454927176237
41,7.204093950664313e-05,0.006511951599699946
42,5.807275867762375e-05,0.005152569712103846
43,4.647473901269013e-05,0.004052512061137419
44,3.7022673399615786e-05,0.0031788685681441655
45,2.9466180769497023e-05,0.0024981656326697422
46,2.354361199781334e-05,0.0019778805860998826
47,1.8994057297251086e-05,0.0015876955619135585
48,1.556913245792657e-05,0.0013004508207534226
49,1.304208418691115e-05,0.0010927107225422962
50,1.1213838566102542e-05,0.000944940230580799
51,9.915928206265353e-06,0.0008414050635810082
52,9.010985018256599e-06,0.0007698243571212515
53,8.390483239614136e-06,0.0007208892790143951
54,7.971417960998924e-06,0.000687739857732175
55,7.69220968467065e-06,0.0006654408252171169
56,7.508294662382188e-06,0.0006505178115241086
57,7.38829419224028e-06,0.0006405762027358063
58,7.310565025547406e-06,0.0006339869298524439
59,7.2605191536905086e-06,0.0006296574440337002
60,7.228459047872513e-06,0.000626861714408733
61,7.208062044128383e-06,0.0006251168854830142
62,7.195236268951423e-06,0.0006241037509216068
63,7.187372387507961e-06,0.0006236101894151383
64,7.182791783031042e-06,0.0006234909871217007
65,7.180431601647377e-06,0.0006236479225313255
66,7.179591794244271e-06,0.0006240121012804314
67,7.179843054180205e-06,0.0006245368343885415
68,7.180883488243895e-06,0.0006251868527704993
69,7.1825108573893185e-06,0.0006259377909233221
70,7.184606096516815e-06,0.0006267707965609868
71,7.187055578364939e-06,0.000627675217401702
72,7.1898096616853136e-06,0.000628638608759502
73,7.192809261570032e-06,0.000629657400657799
74,7.196036845103803e-06,0.0006307267193243696
