,Ventana grande_v21_loss,Ventana grande_v21_val_loss
0,0.0010501573829080455,0.012241704893462798
1,0.0018222701063020283,0.0205180543310502
2,0.002023724309221563,0.012711314813179128
3,0.0013614734555675205,0.011324757775839637
4,0.001361843648575629,0.005711638072834296
5,0.0012502270601624664,0.010692042287658243
6,0.0014541771273857012,0.004617773423738339
7,0.0015491258394261065,0.00830578839077669
8,0.0017408607509825584,0.007894448147100561
9,0.0016895107182897681,0.0035989555694601115
10,0.0016930027161409396,0.0037687834352254867
11,0.0015631326814922772,0.0038232459960614936
12,0.0013676263952273904,0.0020445112358121313
13,0.0012224390933054208,0.002066529810647754
14,0.0008696305521987434,0.0012833412681870601
15,0.000566057898741989,0.001015140937969965
16,8.743538208481917e-05,0.0010381350293755531
17,8.04398144648132e-05,0.0014524539877824923
18,7.313226289601053e-05,0.001329648428980042
19,7.397808676962919e-05,0.0013538610464071527
20,7.256510714351903e-05,0.0012985197388950516
21,7.375145378452794e-05,0.001294704997802482
22,7.431843944677613e-05,0.001266957978334497
23,7.577398640925061e-05,0.001252030148444807
24,7.702441760608021e-05,0.0012260994983508307
25,7.883883809936727e-05,0.0012043742243857945
