,Ventana chica_v3_loss,Ventana chica_v3_val_loss
0,0.0012458671353223854,0.025331710604415542
1,0.002997505983699269,0.004064359477367894
2,0.006136936327731003,0.0022317843682978346
3,0.003807152069945152,0.003941720774418664
4,0.00040377383369819393,0.0014388532399189197
5,0.0001679969348897351,0.0017026935211629018
6,9.680444581599094e-05,0.0010819349427247185
7,9.95014997477701e-05,0.0013242674477655313
8,9.261448188109692e-05,0.0010881384502796606
9,8.929764637239762e-05,0.0011848890029921614
10,9.107607887425522e-05,0.0010881212261644587
11,8.902486485237939e-05,0.0010962726858754952
12,9.10539238038036e-05,0.0010315927692913804
13,9.40789194346888e-05,0.0009807826383788694
14,9.766887016003094e-05,0.000940068847039479
15,0.000109571348446763,0.0009567490538004143
16,0.00011665583861162577,0.0010142429415992964
17,0.00012421735633274844,0.0010712664927644976
18,0.00012035610872921554,0.0010600211366411597
19,0.00011310415510815591,0.0010271469725231673
20,0.0001066165827788395,0.000996213636478816
21,0.00010159005351165715,0.0009718128779753186
22,9.779612918376478e-05,0.0009526496581818866
23,9.487363787370124e-05,0.0009371519206498546
24,9.262752571499512e-05,0.0009246265847535655
25,9.094211238877871e-05,0.0009148774652517047
26,8.967773847145527e-05,0.0009071117336594168
27,8.8654405932217e-05,0.000900202128372487
28,8.775477415321309e-05,0.0008935462014385681
29,8.697533822796659e-05,0.0008874688987973435
30,8.635317354919463e-05,0.0008824087342183138
31,8.583806817694319e-05,0.0008777742937806694
32,8.531178839318756e-05,0.0008724674545014384
33,8.474593114298177e-05,0.0008667104278059527
34,8.430226708614182e-05,0.0008623987816316986
35,8.408102798789691e-05,0.0008599712518739632
36,8.38302447325194e-05,0.000855724051616144
37,8.319259987121668e-05,0.0008473335256821465
38,8.251203843537741e-05,0.0008413501447816005
39,8.268178539260084e-05,0.0008449959916587191
40,8.340251865033409e-05,0.0008489845063665818
41,8.293913975113588e-05,0.0008305475549322778
42,8.045450381642009e-05,0.0008124905964894884
43,8.043175426453404e-05,0.0008216250002726741
44,8.404528117664078e-05,0.0008758654518202804
45,8.77371752601215e-05,0.0008458734500682216
46,8.32083498416361e-05,0.0007874162669625433
47,7.607356005260576e-05,0.0007858061654514622
48,8.414381408976078e-05,0.0008656645338211594
49,9.16017126779154e-05,0.0009802024832915985
50,9.932297865236426e-05,0.00079019903740578
51,8.026469560566158e-05,0.000772017263004492
52,7.583314666420714e-05,0.0007713927550177122
53,8.414035166836677e-05,0.0008899715659476217
54,8.935092731232319e-05,0.0008509205092258494
55,8.877631507975702e-05,0.0007690109697909191
56,7.931531551114282e-05,0.0007598434023601913
57,7.77210239420106e-05,0.0007726704894468702
58,7.955816014030476e-05,0.000783345374364363
59,8.113151420172221e-05,0.0007772292626015414
60,8.157542147818135e-05,0.0007750766282237467
61,8.207438182596267e-05,0.000775650297505674
62,8.283376028264192e-05,0.000775664093390364
63,8.367440942725272e-05,0.0007759520634152424
64,8.460380606743685e-05,0.0007760221039576605
65,8.555493859157085e-05,0.0007751176559269942
66,8.644113192359298e-05,0.000773039592922419
