,Criptos Close omisego_loss,Criptos Close omisego_val_loss
0,0.0011214983099377535,0.17286338026706988
1,0.0013905505161696614,0.15635186663040748
2,0.0015995839852481508,0.15260323652854332
3,0.0013635804464754004,0.14901302640254682
4,0.001158405849799657,0.14163615841131943
5,0.0010371225451728185,0.1318884721169105
6,0.0009877879100923354,0.1223382972753965
7,0.0009661273999462047,0.11425921435539539
8,0.0009227520304893216,0.10724668892530295
9,0.0008552638498188641,0.10034250525327829
10,0.0007832799142656418,0.09312329154748183
11,0.000720387457896812,0.08571174282294053
12,0.0006663751130243047,0.07843764355549446
13,0.0006139081222220109,0.07143951379335843
14,0.000559604724493021,0.06468627200676845
15,0.000503226674761838,0.05804074899508403
16,0.0004492521749433273,0.05155017570807384
17,0.00039854177269332396,0.04531907003659468
18,0.00035013919897699874,0.03942309090724358
19,0.0003038021106756507,0.033891723706172064
20,0.00026002550741675525,0.028752169070335534
21,0.00021936377351476738,0.024040790704580452
22,0.00018286331648526428,0.01980781153990672
23,0.0001498893249775462,0.01605595390384014
24,0.00012107594711079191,0.012810860975430561
25,9.612787891036042e-05,0.01005413168324874
26,7.51093360192429e-05,0.007768598456795399
27,5.776669562552482e-05,0.0059117831003207425
28,4.3986501483372056e-05,0.004444984934077813
29,3.3222889704540227e-05,0.003316598729445384
30,2.5047801430516232e-05,0.002470146291531049
31,1.9066991346615116e-05,0.0018530345808428067
32,1.4827868129102102e-05,0.0014149760469221151
33,1.1903720021039659e-05,0.0011114115074563485
34,9.971034265058384e-06,0.0009060546827430909
35,8.73033793770726e-06,0.0007701700983139185
36,7.959657103548614e-06,0.0006816390848073822
37,7.500155439069763e-06,0.000624728577139859
38,7.2343559273017144e-06,0.0005884495241424212
39,7.085426642124031e-06,0.0005653882041000403
40,7.004939089501232e-06,0.0005507282285879438
41,6.962575648335937e-06,0.0005414205639121624
42,6.9405417399628696e-06,0.0005354992821454429
43,6.929377981088272e-06,0.0005317603399117405
44,6.923751147251795e-06,0.0005294367303856864
45,6.920838420508237e-06,0.0005280266274124957
46,6.9193694378974706e-06,0.0005272108515223059
47,6.918646651963802e-06,0.000526774983602361
48,6.918296129207682e-06,0.0005265725731778031
49,6.918188651420328e-06,0.0005265101163576429
50,6.918201200698184e-06,0.0005265242160441211
51,6.9182824692968725e-06,0.0005265744761205637
52,6.918398613519317e-06,0.0005266382000767267
53,6.918529502050101e-06,0.0005267006076442507
54,6.918655895578223e-06,0.000526754713903826
55,6.9187835921324085e-06,0.0005268011457071855
56,6.918893982051836e-06,0.0005268364016396495
57,6.9189944025101095e-06,0.0005268632488038677
58,6.919092050758571e-06,0.00052688471847572
59,6.9191788900123074e-06,0.0005269008061776941
