,Ventana grande_v13_loss,Ventana grande_v13_val_loss
0,0.00015589916806689575,0.03173086108484616
1,0.0008893128760365692,0.01355644192857047
2,0.002504376995079149,0.07987517699754486
3,0.0030080611435980525,0.08744986442228159
4,0.0028257545813272903,0.12524563123782476
5,0.0014370299779240465,0.0916921392083168
6,0.0006131315552513815,0.0308913583556811
7,0.00021049102420150814,0.002997544726046423
8,0.00015224773913515826,0.01219027287637194
9,0.0002005608427643208,0.0030517957406118513
10,0.0002474064890316494,0.02455645011117061
11,0.00021251637475682496,0.003896612115204334
12,2.0680649483733737e-05,0.003916207097548371
13,3.784383364917276e-05,0.0026214183036548395
14,8.235184735022587e-05,0.003709651890676469
15,0.0003291120324420006,0.03444041578720013
16,0.0003237584172752895,0.0034030591370537875
17,0.00012336067871004854,0.004875770969859635
18,0.00037376799784393205,0.039147911096612614
19,0.00042348893887794975,0.011981537006795407
20,0.00010227933415721313,0.004412953637074679
21,6.0430413735655486e-05,0.005205348087474704
22,5.96334399925318e-05,0.003928147590098282
23,2.946805395055178e-05,0.002565074587861697
24,2.7930884603636536e-05,0.0030807561551531156
25,1.925406522387792e-05,0.0019341552668871978
26,1.9342424212228254e-05,0.0027882608876097946
27,1.7947394282777495e-05,0.0018752155941911043
28,1.9270263253239483e-05,0.002767234528437257
29,1.9824390879208712e-05,0.001966420207948734
30,2.275762769539355e-05,0.002873675406832869
31,2.4933379198011956e-05,0.002265256191215788
32,3.0249717533569553e-05,0.0030270918641084185
33,3.30002161073513e-05,0.0028562426722298067
34,4.11529918125543e-05,0.0031128312364065397
35,3.992086018237161e-05,0.003490200328330199
36,5.066225894970348e-05,0.003078260567660133
37,4.155684811274897e-05,0.003733225205602745
