,Capas_c1_n4_loss,Capas_c1_n4_val_loss
0,0.0021977896656848734,0.2298021173674213
1,0.0019138676997056243,0.22447655257607294
2,0.0017428969339494524,0.21976775940784737
3,0.0016470256823520098,0.21578121308452827
4,0.0016038956265888862,0.21253762979152774
5,0.0015931242152332705,0.20995740407754568
6,0.0015987723758867519,0.2079526658885735
7,0.0016106813106962965,0.206409597938711
8,0.0016232519718425826,0.20522930824066982
9,0.0016337483351634553,0.20431904273092255
10,0.0016414399762938092,0.20360568916994679
11,0.0016463712927662145,0.20302791893482208
12,0.0016491153808541534,0.20254583632157855
13,0.001650076765520883,0.20212471595973022
14,0.0016498344407747847,0.20174187926714085
15,0.001648725299087684,0.2013801468059051
16,0.001647084697403691,0.20103192070791545
17,0.0016449868836832687,0.20068721350066918
18,0.0016427044006264652,0.20034164547427627
19,0.0016402152832597494,0.1999938403033028
20,0.0016376416406725064,0.19964073241249589
21,0.0016349479209724043,0.19928150125278915
22,0.0016322238736378013,0.19891599867462126
23,0.0016293991722689926,0.1985424249625403
24,0.0016265133441972339,0.19816031460919656
25,0.001623605702203229,0.1977696448318229
26,0.001620651255477189,0.19737178579834866
27,0.0016175967502630938,0.1969647905058112
28,0.0016144701502909344,0.1965477183338039
29,0.0016112914164589087,0.19612057716393275
30,0.0016080530433461439,0.19568315308448697
31,0.0016047508505842656,0.19523614571114217
32,0.0016013569773890633,0.19477834521738951
33,0.0015978689039941908,0.1943086085240703
34,0.0015943032931844312,0.1938262044890853
35,0.0015906628860114526,0.19333082277420138
36,0.0015869414345322807,0.19282331373080736
37,0.0015831059374084527,0.19230157346272272
38,0.001579173598130626,0.19176607794505507
39,0.0015751304940035767,0.1912156639020305
40,0.001570966404531736,0.19064938455573782
41,0.0015667073596037986,0.19006824456463176
42,0.0015622984564070367,0.18947006195537314
43,0.0015577657402239063,0.18885359278887756
44,0.0015530903296437392,0.18821822956573864
45,0.0015482768129695915,0.18756269152499427
46,0.0015433301065840628,0.18688715661852812
47,0.0015381996785405992,0.18618912908656537
48,0.0015329242018166898,0.18546781732031137
49,0.001527488639593617,0.1847226585238433
50,0.0015218830792510436,0.1839540147584332
51,0.001516075602786477,0.18316002054647965
52,0.0015100744708772165,0.182339098827898
