,Trends trend_dash_loss,Trends trend_dash_val_loss
0,0.0007164002486556106,0.16378370844400847
1,0.002660169905329195,0.1670078314267672
2,0.0018222472684171337,0.1705778745504526
3,0.0012706541154050054,0.15829718571442825
4,0.0010909631830425216,0.14276348856779245
5,0.00122230072828153,0.13295813707204965
6,0.0012124814227438318,0.1267715830069322
7,0.0010606288717379076,0.11921931573977837
8,0.0009308160381176724,0.10967706487729
9,0.000875505132940956,0.1004089552622575
10,0.0008367163782867675,0.09235657293062943
11,0.0007642488702773475,0.08458814254173866
12,0.0006805526578458599,0.07651710395629589
13,0.0006135838104035849,0.06855585483404306
14,0.0005565349912593284,0.061079865464797385
15,0.0004949380135468135,0.053976232615801006
16,0.0004320415755501017,0.04710495930451613
17,0.00037624220287678047,0.04063368989871098
18,0.0003255947245074472,0.034674554490126096
19,0.00027684483967067744,0.029206275653380614
20,0.00023228371831534716,0.024248442970789395
21,0.0001935065055686909,0.01985189404625159
22,0.0001591845101267189,0.016021609879457034
23,0.00012925205751693843,0.01273238229063841
24,0.0001045030972958417,0.00997817931840053
25,8.425745377630497e-05,0.007726106434487379
26,6.782643350351673e-05,0.005915975198149681
27,5.521712298034869e-05,0.004500638836851487
28,4.571644701802423e-05,0.0034198679316502353
29,3.863318796412876e-05,0.002610531492302051
30,3.3588137319804024e-05,0.0020181844727351116
31,2.9978731618029997e-05,0.0015930231803884874
32,2.7396897236870314e-05,0.001291731336655525
33,2.552741072857036e-05,0.0010811319001592123
34,2.4095694243442267e-05,0.0009347148902284411
35,2.2936739067238075e-05,0.0008330474016614831
36,2.1935624737614908e-05,0.000762244202913
37,2.1024405074198374e-05,0.0007123997470793816
38,2.016976182298654e-05,0.0006768373109830114
39,1.9351610647460733e-05,0.0006508658138605264
40,1.8566604572137854e-05,0.0006314020496434891
41,1.7811984295034424e-05,0.000616284767882182
42,1.7089810941028052e-05,0.0006041137250856712
43,1.6400736827703302e-05,0.0005939184204460337
44,1.574613112937256e-05,0.0005850818079824632
45,1.5126153462355993e-05,0.0005771977325471548
46,1.4540492114834846e-05,0.0005700098386464211
47,1.3988410361120119e-05,0.0005633606521699291
48,1.3469298140150317e-05,0.0005571763478935912
49,1.2981898600208717e-05,0.0005513850572662285
50,1.252469250035714e-05,0.0005459736969966728
51,1.209624119488021e-05,0.0005409136960784403
52,1.169588510772603e-05,0.0005361983740630632
53,1.1321452383037047e-05,0.0005318093597172544
54,1.0972268787904446e-05,0.000527736757738659
55,1.0646843083332687e-05,0.0005239645162454018
56,1.0343734000063985e-05,0.000520476856483863
57,1.0061980342120827e-05,0.0005172641786675041
58,9.800311965171624e-06,0.0005143007818752757
59,9.557678122991301e-06,0.0005115780871934616
60,9.332856104895025e-06,0.0005090749786736873
61,9.124904951162394e-06,0.0005067776476677794
62,8.932629148498214e-06,0.0005046712467446923
63,8.755219648894406e-06,0.0005027427687309682
64,8.591659234997887e-06,0.0005009747961034569
65,8.441112798279322e-06,0.0004993616692865124
66,8.30259467385566e-06,0.0004978839648314393
67,8.175476418378261e-06,0.0004965385305695236
68,8.058800054081636e-06,0.0004953080519603995
69,7.95195497770552e-06,0.0004941899857770365
70,7.854133435522761e-06,0.0004931696726439091
71,7.764778414499373e-06,0.0004922431947376865
72,7.683169052632786e-06,0.0004914004284028823
73,7.6087894740339834e-06,0.0004906359379394696
74,7.541024632910893e-06,0.0004899412518940293
75,7.479422720280127e-06,0.0004893130837724759
76,7.423418520165097e-06,0.0004887426576505487
77,7.372635834074642e-06,0.00048822775268210814
78,7.326587347751439e-06,0.00048776033620994823
79,7.284913478472915e-06,0.00048734045300919277
80,7.247181796488943e-06,0.0004869592465603581
81,7.213171399528689e-06,0.00048661687805388984
82,7.182436337853477e-06,0.0004863071237475826
83,7.154773619241985e-06,0.0004860281254737996
84,7.129867771464677e-06,0.0004857770176246189
85,7.107466899469728e-06,0.00048555042415570753
86,7.08736234418421e-06,0.00048534693017315405
87,7.069324318273664e-06,0.00048516316411013785
88,7.053174578266828e-06,0.00048499805584120064
89,7.038709817117286e-06,0.0004848496621259703
90,7.025775385745174e-06,0.00048471564570298564
91,7.014245756391364e-06,0.0004845955543434964
92,7.003938575368151e-06,0.0004844869478032566
93,6.994777891122794e-06,0.00048438918132048386
94,6.9866248395555886e-06,0.0004843010459668361
95,6.979373027276709e-06,0.00048422157012212736
96,6.972935807425529e-06,0.0004841497866436839
97,6.967232917094617e-06,0.0004840846388385846
98,6.962191159450763e-06,0.0004840257282082278
99,6.957717057677935e-06,0.0004839723831257568
100,6.95378479611883e-06,0.00048392363197098556
101,6.95030771916768e-06,0.0004838794299687904
102,6.947255078907451e-06,0.00048383868908366334
103,6.944579109376019e-06,0.0004838015749835624
104,6.942215490058656e-06,0.00048376776528759644
105,6.9401478762861534e-06,0.0004837361406176709
106,6.938350461146351e-06,0.0004837070188771647
107,6.936791106244737e-06,0.0004836799344047904
108,6.935422080599752e-06,0.00048365497675079567
109,6.934235120052807e-06,0.00048363139817061333
110,6.933221584404237e-06,0.00048360959268533264
111,6.932345181317382e-06,0.00048358887523555983
112,6.9316121635683185e-06,0.00048356920552368346
113,6.93096065053676e-06,0.0004835508566779586
114,6.930423147913154e-06,0.0004835330764763057
115,6.929976078796384e-06,0.00048351600372160855
116,6.929606587828647e-06,0.00048350012198520394
117,6.929306288419377e-06,0.0004834846253148638
118,6.929056177376389e-06,0.0004834699883269003
119,6.928873395176756e-06,0.00048345542745664716
120,6.928733988878286e-06,0.00048344155164578784
121,6.928635938353322e-06,0.00048342788180049794
122,6.928584945434033e-06,0.00048341504477251036
123,6.9285438782501915e-06,0.00048340214058183704
124,6.928554547322654e-06,0.0004833896930974263
125,6.928588146155772e-06,0.0004833773396407756
126,6.928635343683709e-06,0.0004833654831879987
127,6.9287153442369e-06,0.00048335385956586554
128,6.92880220972606e-06,0.0004833423702691037
129,6.928914208751498e-06,0.0004833310108202008
130,6.929046837565413e-06,0.00048332003643736243
131,6.92917435047163e-06,0.00048330900384686317
132,6.929332209018377e-06,0.00048329806080661143
133,6.929496984971943e-06,0.00048328770432048117
134,6.929668713312892e-06,0.0004832769538132617
135,6.929843432492187e-06,0.0004832668749328989
136,6.9300297127483645e-06,0.0004832564199414964
137,6.930243181649041e-06,0.0004832464440439183
138,6.930449208434416e-06,0.00048323658903917443
139,6.930640193576647e-06,0.00048322676089950476
140,6.930883404703099e-06,0.00048321715663545404
141,6.931106117218195e-06,0.0004832072971531978
142,6.931319166352086e-06,0.00048319786751212983
143,6.931564257683931e-06,0.00048318841100598755
144,6.93181880251359e-06,0.0004831791783754642
145,6.932067636765938e-06,0.0004831699412674285
146,6.932296558331403e-06,0.00048316078923212795
147,6.93256476307187e-06,0.00048315170435951307
148,6.932832381887867e-06,0.0004831427761998314
149,6.9330818020646875e-06,0.00048313380326502596
150,6.933367173517651e-06,0.0004831250049532033
151,6.933643345081901e-06,0.0004831162693265539
152,6.933920636024245e-06,0.00048310770832288725
153,6.934204118526675e-06,0.00048309947417762416
154,6.934486962633785e-06,0.00048309089078639564
155,6.934765635308465e-06,0.000483082329782729
156,6.9350766387707645e-06,0.00048307419862025057
157,6.9353753028386e-06,0.00048306591969986376
158,6.935672007994771e-06,0.0004830577706273359
159,6.93599064596548e-06,0.0004830500558735086
160,6.9362876222210334e-06,0.0004830418754583941
161,6.936605455638738e-06,0.0004830339278739232
162,6.936928142609899e-06,0.00048302616834497225
163,6.937252298764808e-06,0.00048301849836626876
164,6.937583171188285e-06,0.00048301072988229303
165,6.937919526815396e-06,0.00048300332855433226
166,6.938263123419557e-06,0.00048299589588378486
167,6.938595928519275e-06,0.00048298836023045273
168,6.938955126455627e-06,0.00048298098129005387
169,6.939309269700271e-06,0.0004829738262252739
170,6.939672245537692e-06,0.0004829665547451721
171,6.940020354634796e-06,0.00048295945341054065
172,6.940384712204552e-06,0.0004829523565534216
173,6.9407722793794865e-06,0.0004829455193920204
174,6.9411547393918645e-06,0.0004829386240229584
175,6.94153006336889e-06,0.00048293190327687905
176,6.94191310930574e-06,0.0004829251064130893
177,6.9423045155977325e-06,0.00048291861402014125
178,6.942711120945415e-06,0.0004829122066999284
179,6.943121504194166e-06,0.00048290568296439375
180,6.943539364538782e-06,0.0004828993965370151
181,6.9439524325459315e-06,0.0004828930966770993
182,6.944373852163083e-06,0.00048288705651290144
183,6.944806675444572e-06,0.00048288098052860453
184,6.945254251779541e-06,0.0004828750702122656
185,6.945709856154281e-06,0.0004828690748231915
186,6.946157292566988e-06,0.00048286344659013243
187,6.946603767014144e-06,0.00048285788551975903
188,6.947071771999337e-06,0.00048285213191635336
189,6.947557879427152e-06,0.0004828465753234923
190,6.948025604567822e-06,0.0004828413366340101
191,6.948510347753584e-06,0.0004828360531694041
192,6.949025996268924e-06,0.0004828310607431027
193,6.949547801363783e-06,0.0004828261981646602
194,6.950049999851706e-06,0.0004828209505201532
195,6.950555950005275e-06,0.00048281617301444593
196,6.951097143078537e-06,0.00048281123431829305
197,6.95165322912754e-06,0.00048280689113128645
198,6.952222826419949e-06,0.00048280265092706453
199,6.952770158582448e-06,0.0004827983838577683
200,6.953319895658821e-06,0.00048279400932817505
201,6.953909283206135e-06,0.0004827899347919111
202,6.954509025000823e-06,0.0004827858781656967
203,6.955127306495202e-06,0.0004827822827232572
204,6.955740865613245e-06,0.00048277849474778544
205,6.9563472537153684e-06,0.0004827749485579821
206,6.956977393621435e-06,0.00048277151878350054
207,6.957650349739617e-06,0.00048276829497458844
208,6.958338828483717e-06,0.00048276522340109717
209,6.959023669249011e-06,0.0004827623488381505
210,6.959688824701096e-06,0.000482759322039783
211,6.960369747643059e-06,0.00048275641165673733
212,6.961094116447314e-06,0.0004827540206651275
213,6.9618593425520185e-06,0.0004827517013137157
214,6.962632998972997e-06,0.00048274966852309613
215,6.9633962924014595e-06,0.0004827472730539739
216,6.9641609675622585e-06,0.00048274521339828003
217,6.964950986142727e-06,0.000482743400005767
218,6.965773965160994e-06,0.0004827421597348383
219,6.966625260946995e-06,0.00048274055230789457
220,6.9674974138951466e-06,0.0004827395314350724
221,6.968369846687822e-06,0.00048273852399478736
222,6.9692496079089606e-06,0.0004827372926788834
223,6.970143833593913e-06,0.0004827364867266554
224,6.971088649921652e-06,0.0004827362270309375
225,6.972081686958868e-06,0.0004827361106156157
226,6.9730922842399405e-06,0.0004827361374806899
227,6.974089606396424e-06,0.00048273605688546714
228,6.975082442295388e-06,0.0004827360121103433
229,6.976110879664842e-06,0.0004827367285123238
230,6.977194288992905e-06,0.0004827377225200717
231,6.9783583022889125e-06,0.00048273921800920594
232,6.97956170370162e-06,0.0004827403105222262
233,6.980742525159328e-06,0.0004827414075127588
234,6.981878274158449e-06,0.00048274239704299433
235,6.983026458748589e-06,0.00048274420595799503
236,6.984273559632688e-06,0.00048274671784243907
237,6.985675309596655e-06,0.0004827501610494577
238,6.987158162001623e-06,0.0004827527669616617
