,Ventana grande_v21_loss,Ventana grande_v21_val_loss
0,0.00014062785001420217,0.04858827035801083
1,0.000879531883366086,0.06590843264597888
2,0.0017926157379406504,0.10871622704115569
3,0.0013842908775525316,0.07105491463752354
4,0.0015584549638071308,0.06558144264215347
5,0.001888842800306442,0.10174016712927351
6,0.0013932397068700285,0.08765925204052645
7,0.0008809314486663503,0.04411167366539731
8,0.0003677612906174132,0.0043175197389049855
9,0.00011975525338609811,0.0027945013442898497
10,3.1659801403918314e-05,0.001805934842730708
11,1.879864468016416e-05,0.0016116503963940869
12,1.8319963477373386e-05,0.0013218229983513261
13,1.464588353911199e-05,0.001246039872057736
14,1.545672061116766e-05,0.0011590763506497822
15,1.4971612724639829e-05,0.0012167179409195395
16,1.5082975901601525e-05,0.0011746437133600314
17,1.4611016295411399e-05,0.001201790784869124
18,1.4310422660956127e-05,0.0012242365263256372
19,1.447670874321559e-05,0.001180414608040569
20,1.420604628478634e-05,0.001210490218820233
21,1.395787375331342e-05,0.0012369741863735458
22,1.4266528215875672e-05,0.0011727847798051788
23,1.3975869340222526e-05,0.0012031531283248436
24,1.3535034494078861e-05,0.0012762251700384215
