,Ventana grande_v15_loss,Ventana grande_v15_val_loss
0,0.001190012822449153,0.013850711765345077
1,0.0017487318317980468,0.025194380149158122
2,0.002406775971809239,0.01973216571131645
3,0.0028258704115556314,0.02007408418327744
4,0.003069528844547921,0.00886078476252263
5,0.002924751118557359,0.006302855892531704
6,0.0031771126641668597,0.0043106499340450554
7,0.0034662793030995026,0.0033171732762926503
8,0.0036046081337477325,0.0028447709236925807
9,0.0028728718420236005,0.001955770832971174
10,0.0016812672813039011,0.0011892775849749644
11,0.00038059819529713974,0.000908179373387792
12,0.0001692508903411367,0.0018691838070837377
13,0.00019642800243832825,0.000826208005327056
14,9.961024257174029e-05,0.0014654663936044389
15,6.543582749571065e-05,0.000971595179398506
16,6.490449203211986e-05,0.0010070226874137134
17,6.450355719570383e-05,0.0010332109254093198
18,6.4404647955545e-05,0.0010108982501497046
19,6.43091386512408e-05,0.0010153930988271683
20,6.425494200024789e-05,0.0010105087503529432
21,6.417754713914967e-05,0.0010096859976605713
22,6.411919428884223e-05,0.0010060640269814178
23,6.405669505750809e-05,0.0010035438136312
