,Capas_c3_n16_loss,Capas_c3_n16_val_loss
0,0.019353316754273986,0.24291324855267316
1,0.016840024326724566,0.23204507875716548
2,0.014619177608782875,0.22122055120851802
3,0.012654673136856365,0.21057480436632003
4,0.010974334815153104,0.20023317378142785
5,0.009598948147105074,0.1903420563401847
6,0.008538263625112074,0.18107034694189314
7,0.007786642631580089,0.17260326941808066
8,0.007318268305268781,0.1651167187882566
9,0.0070864366388869015,0.15874791248091336
10,0.007028779175517888,0.15356372793515524
11,0.007078280830327636,0.1495435577014397
12,0.007175908959203068,0.1465840552045011
13,0.007279338151880208,0.14452260150306526
14,0.007364947129383512,0.14316900125865278
15,0.007424311808727938,0.14233506273949284
16,0.00745849052026611,0.14185493088316645
17,0.00747274803318854,0.14159446714938373
18,0.007473237012331,0.14145343947684627
19,0.0074652514832586735,0.14136219572746891
20,0.007452688286958754,0.14127589950616332
21,0.007438103010042988,0.14116825077725553
22,0.007422993757130428,0.14102586350221744
23,0.007408114069880083,0.14084355413228616
24,0.007393732774017871,0.14062096812259192
25,0.007379831467894302,0.14036005701141796
26,0.007366233569537771,0.14006350848866606
27,0.007352694622829728,0.13973385643685002
28,0.007338954882439354,0.13937284000988664
29,0.007324763372990078,0.1389813224474589
30,0.007309895110498557,0.13855919173394127
31,0.007294152606407116,0.13810546130969606
32,0.007277359910330725,0.1376183437204909
33,0.007259363720685929,0.1370954068227746
34,0.007240012603886853,0.1365334182635121
35,0.007219199101900917,0.13592914705989004
36,0.007196760891626279,0.13527860346881823
37,0.007172556481613168,0.1345771664175494
38,0.007146406723400471,0.13381952184370194
39,0.007118254980265066,0.13300171049161888
40,0.007087819093581417,0.13211783424191093
41,0.007054911915683883,0.13116157294689923
42,0.007019323585876103,0.1301261018747571
43,0.006980822389495784,0.12900410746705943
44,0.006939150810498616,0.127787619144067
45,0.006894027056900421,0.12646807850092306
46,0.006845138014304912,0.12503611527640243
47,0.0067921555547536105,0.12348194163421104
48,0.006734677060539353,0.12179427174316056
49,0.006672328766221288,0.11996143182803845
50,0.006604672912722346,0.11797087254195378
51,0.006531228075853024,0.11580903879527388
52,0.006451501040023634,0.11346133087558308
53,0.006364937823522708,0.11091414316632282
54,0.006270956130291538,0.10815130893526406
55,0.006168936780686009,0.10515697368945198
56,0.006058233313733476,0.10191524902294422
57,0.005938169985324487,0.09841056613401435
58,0.0058080550395594585,0.09462839262238865
59,0.005667184704336627,0.09055579907592685
60,0.0055148617428695335,0.0861825240754533
61,0.00535041780542882,0.0815021537843792
62,0.005173235154849873,0.07651350518752789
63,0.0049827854448779565,0.0712224842830636
64,0.004778667031947909,0.065644017581282
65,0.004560660645793909,0.05980442318765596
66,0.004328783135861158,0.05374371388862873
67,0.004083377994254403,0.0475184316265172
68,0.0038251518940917036,0.04120351279946579
69,0.0035552880646468237,0.034893972178300224
70,0.0032755173528674006,0.028705554875149124
71,0.0029881844703836,0.022773663374199265
72,0.002696290976185908,0.017249981305379976
73,0.0024034952097197718,0.012296025908883962
74,0.002114062307231214,0.008073399218077633
75,0.0018327284936161562,0.0047304418162796005
76,0.0015644853367288221,0.002386698946249725
77,0.0013142777981514904,0.0011159063821348052
78,0.0010865739701936643,0.000930586736114032
79,0.0008850020808756523,0.001772578837799615
80,0.000711935374955379,0.003511500566255772
81,0.0005682137436514463,0.005953713320195675
82,0.000453040265543761,0.008861938941067663
83,0.0003641591165328516,0.011981539513872957
84,0.00029814601954455413,0.015071634417292715
85,0.00025095831905224027,0.01793050894449497
86,0.0002184242689038691,0.020412947126161093
87,0.0001966912742977127,0.02243623240240689
88,0.000182515773460558,0.023975733667612076
