,Ventana chica_v3_loss,Ventana chica_v3_val_loss
0,0.00011044554249116694,0.04913021033056653
1,0.001527761857271637,0.05602553809204927
2,0.0030518048808716725,0.0950355243940766
3,0.0016782673640177777,0.05253648829574768
4,0.0008044215628549521,0.010055893566459417
5,0.0002234545160692738,0.005909350357027366
6,0.0001757085003665552,0.017686048791242335
7,0.00029415725168294025,0.0014103664020345046
8,2.2918310336957084e-05,0.0013681762860729718
9,2.736421549400553e-05,0.0019129034189973027
10,3.293061535236728e-05,0.0011175720395000938
11,2.5546367319803645e-05,0.0025083259254013402
12,5.612605681934771e-05,0.000977700942222817
13,2.6749857959030136e-05,0.00324641565944498
14,8.775033446952007e-05,0.000910724158389852
15,2.6211547724804612e-05,0.0036578883076659762
16,0.00011369887725482397,0.0010126100723237658
17,2.6298769943071225e-05,0.003534056288817038
18,0.00012188535966952621,0.0011582713139852365
19,2.8129807698303207e-05,0.0032405265799472826
20,0.00011721892344401093,0.0012466677357084476
21,2.856030370099936e-05,0.003068612259364902
22,0.00011029282674976693,0.0012927429522208583
23,2.7752482989565353e-05,0.003054954342167968
24,0.00010699335801547078,0.0013289490676610372
