,Ventana chica_v0_loss,Ventana chica_v0_val_loss
0,0.00019430564420347835,0.10581165677509628
1,0.0036195881775011704,0.12941044425735107
2,0.0009749350284227359,0.09233251350143781
3,0.0010184996837621768,0.07346532672930223
4,0.0007847233546621843,0.05243260513704557
5,0.0006025459033655631,0.03359111692183293
6,0.0004307151179650995,0.01806186744943261
7,0.0002693191833993926,0.007354903706492713
8,0.00014112616607830065,0.0020163139740291694
9,5.7311551315181605e-05,0.0005576061745299599
10,1.779146707401826e-05,0.0005210366585882953
11,7.624608035537396e-06,0.0005614446093274567
12,7.0586194453881035e-06,0.0005355884976989517
13,7.066428005067302e-06,0.0005141782793753708
14,6.934280993784971e-06,0.0005049283701317528
15,6.9207479706042596e-06,0.0005006041039730638
16,6.963825612707262e-06,0.0004975058959994036
17,7.013040589553244e-06,0.0004947209297545039
18,7.06359594460082e-06,0.000492240450582288
19,7.118281860567339e-06,0.000490146798256319
20,7.177971052276287e-06,0.000488504332539518
21,7.242651586982272e-06,0.000487385330556068
22,7.312004267025539e-06,0.0004868410312785552
23,7.3843976556767866e-06,0.0004868925629685131
24,7.457963503244313e-06,0.00048751156114471646
25,7.530138783697392e-06,0.0004886074692386991
26,7.5976116835800685e-06,0.0004900402513717731
27,7.656667175017272e-06,0.0004916167403839958
28,7.704128417064847e-06,0.0004931232430793059
29,7.736472077532688e-06,0.0004943474811555531
30,7.751472069755367e-06,0.0004951098425618301
31,7.747849098703997e-06,0.0004953035095240921
32,7.72572171023547e-06,0.0004949004276288458
