,Neuronas_n8_loss,Neuronas_n8_val_loss
0,0.012254812933997005,0.17600534222591882
1,0.007357133480508801,0.1471132550431394
2,0.005710635900272635,0.12853241377863392
3,0.005361070615592702,0.11735667031386803
4,0.0053341344227056265,0.11055101471385737
5,0.005300865560467623,0.10593098847345374
6,0.005215023570839883,0.10225186197237036
7,0.0050952925631808565,0.09891900694233248
8,0.004959371006490941,0.09568476745452004
9,0.004816392677315596,0.09246043124418149
10,0.004670015320144379,0.08921825029384131
11,0.004521489422701449,0.08594929212811349
12,0.004371681460380104,0.08265985668390646
13,0.004220588801625377,0.07935280601183574
14,0.004068376310102792,0.07603008274374337
15,0.0039153035163769665,0.07269688687105288
16,0.003761471541205036,0.06935747909819943
17,0.003607166908787103,0.06601819224741268
18,0.0034525932670716763,0.06268550524081307
19,0.0032978977729705558,0.059364897595054804
20,0.003143476055842696,0.05606489585733962
21,0.0029895425868326337,0.05279333341395718
22,0.002836355632244631,0.0495566886731948
23,0.0026843331403958066,0.04636409810219688
24,0.002533828180892816,0.043225097416461196
25,0.0023851328775796495,0.04014776749857541
26,0.0022386737845586507,0.03714148563215102
27,0.002094837153650253,0.034215357711260344
28,0.0019540001457003776,0.03137827972913611
29,0.001816602820284991,0.0286401165114052
30,0.001682990687416235,0.02600858189251231
31,0.0015536061384890433,0.02349192871787082
32,0.0014287750154312823,0.02109709407748847
33,0.001308903169318774,0.018831354191248446
34,0.0011942982173527472,0.016700969302448732
35,0.00108521447185629,0.014709587712054965
36,0.0009819894409189857,0.012862128687315974
37,0.0008847349495279078,0.011159366489141837
38,0.000793692662133755,0.009602602828165581
39,0.0007089377831180591,0.00819120825878505
40,0.0006304964955997167,0.00692288783089868
41,0.0005583959251432145,0.005794523155380939
42,0.0004925319725739898,0.004801129290684201
43,0.00043278223265901786,0.003936621253432214
44,0.00037896957313012994,0.0031939138090987316
45,0.0003308488443111144,0.002564900072998014
46,0.0002881382867505228,0.002040708705183418
47,0.00025051561035864837,0.0016118782765135683
48,0.00021763604313125782,0.0012687467354424726
49,0.0001891255404230812,0.0010015232188776992
50,0.0001645986396041913,0.0008005024771602161
51,0.00014366710000877515,0.0006563033515202074
52,0.00012595039160437775,0.0005600663442592854
53,0.0001110720320908492,0.0005035006773026511
54,9.867551639688136e-05,0.00047903464325628746
55,8.843119517798354e-05,0.00047988962815624886
56,8.002798883886687e-05,0.0005000947503608534
57,7.319012211050957e-05,0.0005344961122235005
58,6.766603611799053e-05,0.0005787315232486561
59,6.323567654833133e-05,0.0006291883804931723
60,5.9707497084987e-05,0.0006829423444538281
61,5.691694688679511e-05,0.0007376817253086416
62,5.472356961349604e-05,0.000791640645802963
63,5.3010413111401616e-05,0.0008435198507303821
64,5.168001672277099e-05,0.0008924013678112935
