,Ventana grande_v21_loss,Ventana grande_v21_val_loss
0,0.0002794208594920558,0.06234606355428696
1,0.000679347360398226,0.020374769798847808
2,0.002018787698206574,0.026318283352468694
3,0.003467492527192797,0.05412397989142342
4,0.002747107168754928,0.10716487780338575
5,0.0016852261839232156,0.08855894953012466
6,0.0007714585310080347,0.031869350173393214
7,0.00023800555556512131,0.0034466726649669977
8,7.45364288911106e-05,0.004025800222092692
9,0.00015037021300469972,0.0055401493120692015
10,0.00042789200221669577,0.03636312995012067
11,0.00039044985101219427,0.0046041403122308875
12,0.00014643817799261084,0.005915631789825622
13,0.0003200366327358649,0.028829915370760847
14,0.000430489055018874,0.007553213718151595
15,0.0001102098966362327,0.007562006182945138
16,0.0001083077167746604,0.008435675839134375
17,9.272988183767492e-05,0.0031323166125837494
18,1.3027672941192095e-05,0.0032062783517909994
19,1.5329268335546052e-05,0.0019866132085454187
20,1.2871483369215374e-05,0.0030003301249014822
21,1.2580572926357572e-05,0.0020127681689532553
22,1.2923261312864096e-05,0.0030102020810933456
23,1.3439798572533553e-05,0.00196937594059933
24,1.469260673937885e-05,0.003168003088960956
25,1.662466980751914e-05,0.0019209390044400171
26,2.0266882932166394e-05,0.0034921416467908737
27,2.571057312074974e-05,0.002117964286482384
28,3.478602650530659e-05,0.0038700842522593417
29,4.343024033747482e-05,0.0031073172244110276
30,5.9041093660967294e-05,0.003914411090208734
31,4.970315098184108e-05,0.0037553800219090796
32,6.983080296027405e-05,0.0037041930467117297
33,4.1495054907437045e-05,0.0032813306878313048
34,6.217040616274541e-05,0.0035678278826012768
35,4.020187207367133e-05,0.003161992961853868
