,Ventana extra grande_v60_loss,Ventana extra grande_v60_val_loss
0,0.00020841772309959989,0.026796910628352478
1,0.0009046940118898182,0.014651874709955376
2,0.0025339891708901397,0.030570477198647417
3,0.002231211083309735,0.06688978254147197
4,0.0015473322171542152,0.050332832692757894
5,0.0008838423624895412,0.018152870059661243
6,0.00033440637124168343,0.0023387641428321924
7,4.662392332885128e-05,0.0026212823961901926
8,2.179756698237527e-05,0.0030140247330089787
9,2.4682921098148023e-05,0.0022672184565833407
10,7.207806028537047e-05,0.0032768832990373283
11,0.00034240020407038253,0.027931341334529545
12,0.00033230219898106717,0.002061281135083055
13,9.328699934090052e-05,0.004466516530627141
14,0.00019170997284163606,0.015229916127155657
15,0.00021194041478536193,0.002303479138113882
16,2.4508379508510504e-05,0.002808542266164137
17,2.1052532273465064e-05,0.0020866446794294146
18,3.49690553518841e-05,0.0032904448878505956
19,5.663409999274533e-05,0.003958737038318878
20,8.647261197488068e-05,0.003508800883149809
21,8.136326065912569e-05,0.006072053523815196
22,0.00011821515834763767,0.003199908207676819
