,Neuronas_n16_loss,Neuronas_n16_val_loss
0,0.0012487712300679294,0.18767755249371895
1,0.0015344672009142903,0.17874055140866682
2,0.001499321382722813,0.17419476950397858
3,0.0013854163500162451,0.16774146989561045
4,0.001330073225220146,0.16126358337127245
5,0.0012853178200552624,0.15507324383809015
6,0.0012394036769434863,0.14898920976198637
7,0.0011938091174670262,0.1429211816822107
8,0.0011488580353565898,0.13682782649993896
9,0.0011038988446811205,0.13067307093968758
10,0.0010587193298236413,0.12443361116143373
11,0.0010128243794987122,0.1180791800411848
12,0.0009662780507474403,0.11160166647571784
13,0.0009187766113077836,0.10499203520325515
14,0.0008702558438576838,0.09825216577603267
15,0.0008207538609825021,0.09139562398195267
16,0.0007702600715464752,0.08444398928147095
17,0.0007189030906584566,0.07742999035578507
18,0.0006668528988729332,0.07039623721860923
19,0.0006143366598945039,0.06339337576467258
20,0.0005617372336683519,0.05648365208449272
21,0.0005093485422968605,0.04973254223855642
22,0.00045766011366000527,0.04321139721343151
23,0.00040711305214594735,0.03699308236201222
24,0.00035821971228135505,0.03114905211931238
25,0.000311452876452187,0.025744913826481655
26,0.00026736236265360977,0.02083925695086901
27,0.0002263437738135438,0.016476143724643268
28,0.00018882722738366143,0.01268568758566219
29,0.00015508903094139617,0.009479311151573291
30,0.000125340253477956,0.006849052957617319
31,9.96649256312419e-05,0.0047674564501413936
32,7.800017399972603e-05,0.0031891213729977608
33,6.017431013123524e-05,0.002054314621580908
34,4.589409188873525e-05,0.0012933173700450705
35,3.476419834887915e-05,0.0008321681212132367
36,2.6353865367722254e-05,0.0005981036497709843
37,2.018565876937828e-05,0.0005246088504253959
38,1.5801304388018114e-05,0.0005550385584893564
39,1.2779969101582257e-05,0.0006445234925754798
40,1.0759729739526427e-05,0.0007601654987621049
41,9.446855699479784e-06,0.0008799002109579026
42,8.615706246491054e-06,0.000990539172422499
43,8.101507723687553e-06,0.0010854931169888005
44,7.789422810971631e-06,0.0011626508511164081
45,7.602892620840206e-06,0.001222612990554458
46,7.492721705987676e-06,0.00126738259132253
47,7.4283457142708076e-06,0.0012995062867188468
