,CombinacionStocksIndex_n512_loss,CombinacionStocksIndex_n512_val_loss
73,1.4187161328803855e-05,0.0007909198846811285
74,1.3963716600511152e-05,0.0007801936455787375
75,1.3744530616140064e-05,0.0007697554090275214
76,1.3530761302368213e-05,0.0007595730264886067
77,1.3323223426526125e-05,0.0007496445278565471
78,1.3121663379514268e-05,0.0007400229895630708
79,1.2923333717760845e-05,0.0007306463622416442
80,1.2732621563862687e-05,0.0007215112877579835
81,1.2545800508143237e-05,0.0007126729917497589
82,1.2363744225205244e-05,0.0007040649294280089
83,1.2189127818811148e-05,0.0006956844769704801
84,1.2019428210735965e-05,0.0006875920091540768
85,1.1851633924099868e-05,0.0006797373509750917
86,1.1690744311356237e-05,0.0006720847271096248
87,1.1536528290889692e-05,0.0006647037360100792
88,1.1385903725078186e-05,0.000657531782053411
89,1.1240049319055219e-05,0.0006505950407769817
90,1.1099141514792931e-05,0.0006438714201347186
91,1.096366199467761e-05,0.0006373616633936763
92,1.0832884282325931e-05,0.0006310801791886871
93,1.0705927357216402e-05,0.0006250089500099421
94,1.0583266115505607e-05,0.0006191291076202805
95,1.0466716748151857e-05,0.0006134476458940369
96,1.035437099534857e-05,0.0006079848479622832
97,1.0245113256902327e-05,0.0006026988849043846
98,1.014063890089836e-05,0.0005975872403583848
99,1.0041001832388038e-05,0.0005926758659860262
100,9.943983129162985e-06,0.0005879276969398444
101,9.851405243702735e-06,0.0005833469689465486
102,9.763160505826818e-06,0.0005789465056015895
103,9.678350404731016e-06,0.0005747018775974328
104,9.597077608374933e-06,0.0005706217713080919
105,9.519108796386998e-06,0.0005666925750959378
106,9.445076662254556e-06,0.0005629156501247332
107,9.374763836743883e-06,0.0005592809399016774
108,9.307241236036554e-06,0.000555794587573753
109,9.242664803493357e-06,0.0005524392920331313
110,9.180822172101425e-06,0.0005492096175797856
111,9.122533741062329e-06,0.0005461196325576076
112,9.066849753043452e-06,0.0005431578297597858
113,9.013497779401056e-06,0.0005403067200229719
114,8.963172534165027e-06,0.0005375773896678136
115,8.915364577870396e-06,0.0005349592896751487
116,8.870011907464896e-06,0.0005324459366070536
117,8.827138921892933e-06,0.000530041646785461
118,8.786365837155385e-06,0.0005277382756153551
119,8.747247298183189e-06,0.0005255263531580567
120,8.710499689466535e-06,0.0005234122374811425
121,8.675591323900824e-06,0.0005213882496508842
122,8.642562009369543e-06,0.0005194486763614875
123,8.611405676744584e-06,0.0005175945205757251
124,8.58233957282769e-06,0.0005158273583779541
125,8.554528309245003e-06,0.0005141335423104465
126,8.52776562309233e-06,0.0005125056576127043
127,8.502525623463533e-06,0.0005109488444689375
128,8.478851109080446e-06,0.0005094647953788248
129,8.45679943058013e-06,0.0005080480343447282
130,8.436153078806596e-06,0.000506697110652637
131,8.415997976603998e-06,0.0005054009738020026
132,8.396919873540845e-06,0.0005041571342959427
133,8.378768702991343e-06,0.0005029686457978991
134,8.361650753403619e-06,0.0005018390186775762
135,8.345537480636267e-06,0.0005007574621301431
136,8.330502203954473e-06,0.0004997282611349454
137,8.316562011364462e-06,0.0004987422547016579
138,8.302951702996954e-06,0.0004977947145772094
139,8.289603871302321e-06,0.0004968878616077396
140,8.27670723643118e-06,0.0004960210017788296
141,8.264624354454169e-06,0.0004951963648916437
142,8.25344935807292e-06,0.0004944106868396585
143,8.243085246179431e-06,0.0004936593110100008
144,8.233264225054882e-06,0.0004929363852939927
145,8.223542601207066e-06,0.0004922416052207924
146,8.21417202482385e-06,0.0004915753827215388
147,8.204791828785137e-06,0.0004909372745225063
148,8.195680563333623e-06,0.0004903278716553289
149,8.18708648554233e-06,0.0004897482039478535
150,8.179070636497972e-06,0.0004891960684639903
151,8.1717554831602e-06,0.0004886667772482794
152,8.16497666934223e-06,0.0004881545229671666
153,8.158099804999298e-06,0.00048765677134864603
154,8.150858792970002e-06,0.00048717619099009497
155,8.143345492219221e-06,0.00048671817281641637
156,8.13595240218162e-06,0.0004862845929052967
157,8.12909640374598e-06,0.00048587433635615383
158,8.123205064363832e-06,0.0004854813003196166
159,8.11805375633412e-06,0.0004851001699884924
160,8.113324768671122e-06,0.00048472546936514287
161,8.10828001144378e-06,0.00048435654025524855
162,8.102587116809445e-06,0.0004839980079290959
163,8.095972886551932e-06,0.000483657587140512
164,8.089344506655694e-06,0.0004833401091253528
165,8.083161149513147e-06,0.0004830429948364886
166,8.078227070794897e-06,0.00048275973844843416
167,8.074792434014784e-06,0.0004824816894072753
168,8.072347100096522e-06,0.0004822012225094323
169,8.069924066288737e-06,0.00048191566915752797
170,8.066236799864922e-06,0.0004816322963541517
171,8.06066054792609e-06,0.00048136103969927016
172,8.053500848221189e-06,0.00048111239000438497
173,8.045838477790732e-06,0.00048089421425874415
174,8.039845012647744e-06,0.0004807008484091896
175,8.036814226495782e-06,0.0004805152017909747
176,8.037202930539093e-06,0.00048031913152394386
177,8.039913994322818e-06,0.00048010046772945387
178,8.042456644174168e-06,0.00047985744626762776
179,8.042091149736034e-06,0.0004796055369437314
180,8.036737076858677e-06,0.00047936977352946997
181,8.026385138201966e-06,0.0004791741017610408
182,8.013923101876011e-06,0.00047903098703290406
183,8.003171073001935e-06,0.00047893323846018087
184,7.998160841592695e-06,0.0004788562207697676
185,8.002028590243963e-06,0.00047876261837350635
186,8.01479959241428e-06,0.0004786170768336608
187,8.032235043104334e-06,0.0004784037726214872
188,8.047495769530473e-06,0.0004781392546227345
189,8.052461680563283e-06,0.00047786635919832264
190,8.042591109467769e-06,0.00047763533746966947
191,8.01903346515386e-06,0.00047748832730576396
192,7.9888694262291e-06,0.0004774391597423416
193,7.961871285890364e-06,0.00047747441119729326
194,7.947516870934543e-06,0.00047755351988598704
195,7.95336310287754e-06,0.00047761187530480896
196,7.983471347800401e-06,0.0004775800581018512
197,8.03441936953347e-06,0.00047741641397946153
198,8.093228258915657e-06,0.00047713319341150613
199,8.139570512027534e-06,0.00047679938143119216
200,8.15398187534391e-06,0.00047650183730113966
201,8.129003792698943e-06,0.00047630111042123573
202,8.072970733617414e-06,0.0004762143093662766
203,8.004529980518362e-06,0.0004762278672737571
204,7.941978817773186e-06,0.0004763249263095741
205,7.89767491719081e-06,0.0004764873212060103
206,7.879181077022133e-06,0.0004766778304026677
207,7.894655727096297e-06,0.0004768323538323435
208,7.952383489632317e-06,0.000476878194604069
209,8.052466490391033e-06,0.0004767789550197239
210,8.181095276645814e-06,0.0004765619613373509
211,8.309561350800392e-06,0.00047630616553271044
212,8.404795607930282e-06,0.00047610057607436407
213,8.444727882306324e-06,0.00047600150215797697
214,8.425512445543203e-06,0.00047601152283067885
215,8.360702395293629e-06,0.00047609545827771607
216,8.272364784016436e-06,0.00047620345587627246
217,8.181356511508617e-06,0.00047629420609714894
218,8.101471639048004e-06,0.0004763463019536665
219,8.03691537280079e-06,0.0004763567838101433
220,7.984719909123109e-06,0.000476333312690258
221,7.940464439133602e-06,0.00047629064647480845
222,7.89962153318741e-06,0.0004762471698296185
223,7.86168701639466e-06,0.0004762221629229876
