,CombinacionStocksEmpresas_n512_loss,CombinacionStocksEmpresas_n512_val_loss
90,1.280259032284433e-05,0.001664574789114235
91,1.2595693567336715e-05,0.001636607850486151
92,1.2392497267660662e-05,0.0016095687179202753
93,1.2193103197024951e-05,0.0015834536574673185
94,1.1997507266461665e-05,0.001558249898077843
95,1.1805612543378456e-05,0.001533950804078505
96,1.1617469538555458e-05,0.0015105474374664963
97,1.143317329043076e-05,0.0014880187549697588
98,1.1252633901842108e-05,0.0014663646045748975
99,1.1075779244598108e-05,0.0014455770007681008
100,1.090273273938474e-05,0.0014256383850400852
101,1.0733628420164993e-05,0.0014065348837632408
102,1.056815787052066e-05,0.0013882663574316038
103,1.040639415068729e-05,0.0013708206440114286
104,1.0248404578305781e-05,0.001354184348043824
105,1.0094140987739367e-05,0.0013383452247535763
106,9.943544630140204e-06,0.0013232959313164195
107,9.796620225860961e-06,0.0013090218879159325
108,9.653336265795933e-06,0.0012955111374478203
109,9.513617915819083e-06,0.0012827535844908272
110,9.377548533750598e-06,0.0012707304380726347
111,9.245052067793845e-06,0.0012594314728871234
112,9.11605297727318e-06,0.0012488451416889006
113,8.990521722402007e-06,0.0012389566529973234
114,8.868440173418177e-06,0.0012297499944140349
115,8.749790892076164e-06,0.0012212120033107882
116,8.63454313595175e-06,0.001213328256695108
117,8.522640155582142e-06,0.0012060824285207454
118,8.41401313002941e-06,0.0011994617871847774
119,8.308646334806641e-06,0.0011934486568004879
120,8.206481637417778e-06,0.0011880294023435716
121,8.107516256763315e-06,0.0011831874707097974
122,8.011642782270624e-06,0.0011789055294857537
123,7.918828457097469e-06,0.0011751689574842857
124,7.829045440182898e-06,0.001171961255479327
125,7.74223785397639e-06,0.0011692660983867388
126,7.65836777781042e-06,0.0011670670841535753
127,7.577383235190256e-06,0.0011653481388064332
128,7.499210729924212e-06,0.0011640923397908034
129,7.423786281690786e-06,0.001163283005079701
130,7.351050713202485e-06,0.0011629044667101841
131,7.280975830123552e-06,0.001162939438450127
132,7.213534377678875e-06,0.0011633724293648457
133,7.148673214318524e-06,0.0011641861676538656
134,7.086322737390114e-06,0.0011653647303950688
135,7.026410976548445e-06,0.0011668903329832988
136,6.968844900256954e-06,0.0011687473680685497
137,6.913570758130417e-06,0.001170920973936142
138,6.860564873240645e-06,0.0011733958751640537
139,6.809793346239666e-06,0.0011761570512894388
140,6.7612298844624615e-06,0.0011791884023619216
