,Criptos Close omisego_loss,Criptos Close omisego_val_loss
0,0.01352164759461222,0.17995942700868364
1,0.0067613740644321355,0.13538397660200624
2,0.0044893893820030254,0.10344705842007165
3,0.004908178237149085,0.08512541823003483
4,0.005714344160481431,0.07758073817039358
5,0.005738174403621547,0.07608488099328403
6,0.005223457883486803,0.07632418816117034
7,0.004639506532714285,0.07546894355066891
8,0.004165165918483131,0.0724918268535329
9,0.003796840750280468,0.0677090114218065
10,0.0035120211755749822,0.062051872412363686
11,0.0032899423071515114,0.05641976624042138
12,0.003098409328524066,0.0513256768556847
13,0.0029028256854641884,0.046863467785818826
14,0.002690075578210854,0.0428854370082932
15,0.0024617297050339737,0.039143095499482645
16,0.002229589960891111,0.0354555682546791
17,0.002005916044661968,0.03178451355846449
18,0.0017956587212995209,0.02817789195426579
19,0.0016004806371063165,0.024737915773501342
20,0.0014173796102029924,0.021528351024307054
21,0.0012441747567627109,0.01857085975593534
22,0.0010816261912267868,0.015875952939192455
23,0.0009299719213754281,0.01342260893220189
24,0.000790813327606382,0.01120017946365921
25,0.0006658104221582755,0.009218275375749874
26,0.0005553156116056716,0.007484583301876469
27,0.00045882510195282856,0.00599923624988945
28,0.0003751439621789788,0.00474654514899199
29,0.00030404656734745735,0.0037094204065700374
30,0.000244717708462314,0.0028664708330199636
31,0.0001961018999867227,0.002195456546956095
32,0.0001572098946948161,0.0016746792498033964
33,0.000126603231417422,0.0012812950332574118
34,0.0001030669468334587,0.0009927080794312488
35,8.529067593466104e-05,0.0007871250734375469
36,7.216208186214683e-05,0.0006454003193340767
37,6.27145319026306e-05,0.000551808534468385
38,5.60684805339866e-05,0.0004931926250928778
39,5.14963740615399e-05,0.0004590369336810177
40,4.841770062520136e-05,0.0004411931845477258
41,4.639241687355338e-05,0.000433687838905052
42,4.5094627312628084e-05,0.0004323444729965266
43,4.428336196933638e-05,0.00043433414666442434
44,4.3787505457929776e-05,0.0004378240635811255
45,4.349092011381444e-05,0.0004417085076746499
46,4.331742804069286e-05,0.00044538223802850676
47,4.321826953406114e-05,0.0004485576519282299
48,4.3162784001244036e-05,0.0004511379072142915
49,4.313223509869977e-05,0.00045313616015616506
50,4.311551762431667e-05,0.0004546220150733388
51,4.310636906938135e-05,0.00045568641641808823
52,4.310131942934956e-05,0.00045641757890410806
