,Stocks ^RUT_loss,Stocks ^RUT_val_loss
73,1.3174335785711613e-05,0.0006267935610734499
74,1.2951325516041834e-05,0.0006205432045345122
75,1.273464588918544e-05,0.000614466996362003
76,1.2523233985680585e-05,0.0006086102131610879
77,1.2317341175870612e-05,0.0006029303812493498
78,1.2117621316484963e-05,0.0005974471121310041
79,1.1921683136069287e-05,0.0005921591252375108
80,1.1732841952694938e-05,0.0005870455911812874
81,1.154754066262215e-05,0.0005821253781994948
82,1.1368824533956986e-05,0.00057736227217202
83,1.1194179863266003e-05,0.0005727829232525367
84,1.1025901165759513e-05,0.0005683757973691592
85,1.0861216091703122e-05,0.0005641247754773268
86,1.070256285647002e-05,0.0005600402095856575
87,1.0548250849331873e-05,0.0005561108745706196
88,1.0399441774867368e-05,0.0005523369674427578
89,1.025501814393255e-05,0.000548720749345823
90,1.0114866689456483e-05,0.0005452391521360439
91,9.980057117130715e-06,0.0005419040904738582
92,9.849210073298309e-06,0.0005387044243084696
93,9.723154037671451e-06,0.0005356384253201003
94,9.601274471676264e-06,0.0005327055472522401
95,9.483694576864274e-06,0.0005298973007414204
96,9.37027019832525e-06,0.000527211635086972
97,9.261182080640887e-06,0.0005246401683857235
98,9.155744429825483e-06,0.0005221933780166393
99,9.054022449653041e-06,0.0005198473092884972
100,8.956874458258077e-06,0.0005176148395268963
101,8.862604457905176e-06,0.0005154895748441609
102,8.772418858335675e-06,0.0005134572140657558
103,8.685588909429498e-06,0.0005115293852913266
104,8.602203881589678e-06,0.000509686991930581
105,8.522535154042998e-06,0.0005079435202508018
106,8.44542389061714e-06,0.0005062808363268581
107,8.372100147915682e-06,0.000504702920667254
108,8.301602834902811e-06,0.00050320745839809
109,8.23406123974844e-06,0.0005017860810487316
110,8.169631200871663e-06,0.0005004414482615315
111,8.107575292972167e-06,0.0004991672288339871
112,8.048552724805912e-06,0.0004979593213647604
113,7.99201727484335e-06,0.0004968204347488398
114,7.938049258462763e-06,0.0004957399528043774
115,7.88663174507047e-06,0.0004947249097033188
116,7.837311001751983e-06,0.0004937631848196571
117,7.790575776967811e-06,0.0004928570616847047
118,7.74586389805056e-06,0.0004920037463307381
119,7.703357998532458e-06,0.0004911980896185224
120,7.662894054542099e-06,0.0004904426437301132
121,7.624399621328428e-06,0.0004897307371720672
122,7.587660722772573e-06,0.0004890639236411796
123,7.5528267258890155e-06,0.0004884340271998483
124,7.5199035074127514e-06,0.0004878477596391279
125,7.488228517943823e-06,0.0004872957674356607
126,7.45846983381153e-06,0.00048677855207083316
127,7.430302240698858e-06,0.00048629499416655075
128,7.403470030672347e-06,0.00048584414449018927
129,7.3779823511498625e-06,0.00048542146732170996
130,7.354003470866771e-06,0.0004850273432496649
131,7.33123269688244e-06,0.00048466022753228363
132,7.30969530265541e-06,0.00048431761724014697
133,7.289386513338496e-06,0.0004839987870162496
134,7.270144666248458e-06,0.00048370223241643264
135,7.252009709191043e-06,0.0004834258982625145
136,7.234869581924823e-06,0.0004831702681258321
137,7.218667615933765e-06,0.00048293218983767123
138,7.203508578011399e-06,0.0004827122365196164
139,7.189067131408732e-06,0.0004825083798585603
140,7.175527956021072e-06,0.0004823193930161114
141,7.162853552682253e-06,0.00048214455511277687
142,7.150839897244273e-06,0.0004819839109236804
143,7.139539548006724e-06,0.0004818345276782146
144,7.129001023013888e-06,0.0004816978695229269
145,7.118975960251051e-06,0.00048157109771496977
146,7.10963959486085e-06,0.00048145484358358843
147,7.100885953220243e-06,0.0004813478131277057
148,7.092652402626789e-06,0.0004812493033778782
149,7.084926472508903e-06,0.00048115893374555384
150,7.077686020168655e-06,0.00048107619379432156
151,7.070918889859548e-06,0.000481000286526978
152,7.06461806797821e-06,0.00048093071941716166
153,7.058658918769932e-06,0.00048086718351651844
154,7.053120026075004e-06,0.0004808090071981916
155,7.047952487062923e-06,0.0004807555457003988
156,7.043100700124901e-06,0.0004807068482757761
157,7.038613323227484e-06,0.00048066238657786296
158,7.034398759760034e-06,0.0004806219859836766
159,7.030459843148352e-06,0.00048058472412566724
160,7.026841523419045e-06,0.00048055100845746125
161,7.023446764483547e-06,0.0004805200464593676
162,7.020278819534444e-06,0.0004804920172318816
163,7.017340661919801e-06,0.00048046629840078263
164,7.0146201883639714e-06,0.0004804428004158231
165,7.012080756724642e-06,0.000480421250148748
166,7.009792590486961e-06,0.00048040144611150026
167,7.00763742035913e-06,0.0004803836882974093
168,7.00559310364322e-06,0.00048036719314180885
169,7.003756151719314e-06,0.00048035190243703814
170,7.00211461872431e-06,0.00048033792364339414
171,7.000536348081928e-06,0.00048032487617232476
172,6.999091056059115e-06,0.0004803129346468128
173,6.997821471416571e-06,0.00048030159758547176
174,6.996669281551686e-06,0.00048029133064958913
175,6.995550393185113e-06,0.00048028152937499376
176,6.99452311891946e-06,0.00048027220719422284
177,6.993655321051707e-06,0.00048026359693792
178,6.992893969044627e-06,0.0004802554523429045
179,6.992165044021721e-06,0.00048024751371345843
180,6.991521034321452e-06,0.0004802401661156462
181,6.990971577089602e-06,0.0004802329841857919
182,6.9904960163022715e-06,0.00048022603508658137
183,6.990093704818999e-06,0.00048021939493572485
184,6.9897254119356285e-06,0.0004802127100097445
185,6.989401999117735e-06,0.0004802063026895317
186,6.989167664309766e-06,0.00048019976999897225
187,6.989024121559431e-06,0.0004801938865477076
188,6.988875681529932e-06,0.0004801876180303785
189,6.988758811460754e-06,0.0004801815912987177
190,6.988743297579976e-06,0.00048017552874695795
191,6.988749489140061e-06,0.0004801695557454458
192,6.98879317112117e-06,0.00048016377079945343
193,6.98886809949237e-06,0.00048015771720271843
194,6.9889904527651825e-06,0.0004801519233017014
195,6.989152089212998e-06,0.00048014585627242923
196,6.989378054920682e-06,0.0004801399370010656
197,6.989614698445971e-06,0.00048013411175746185
198,6.989836055464156e-06,0.0004801280133856031
199,6.990124470226315e-06,0.00048012208068170224
200,6.990463624298662e-06,0.00048011605395004153
201,6.99081483792095e-06,0.0004801103182566854
202,6.991180655929314e-06,0.0004801043049575618
203,6.991589421326912e-06,0.000480098278225901
204,6.9920106747863775e-06,0.00048009230074687646
205,6.992467870776846e-06,0.00048008630535780237
206,6.992964192529773e-06,0.00048008028758116637
207,6.9934579432111395e-06,0.00048007418025428284
208,6.993974448750333e-06,0.000480068377398241
209,6.9945136391862225e-06,0.00048006218947613466
210,6.995079047555919e-06,0.000480056234384672
211,6.995666616113829e-06,0.00048005021213052364
212,6.9962929868639685e-06,0.0004800442659940857
213,6.99694053834649e-06,0.00048003803777436796
214,6.9975857723665495e-06,0.0004800321408905662
215,6.9982473860363825e-06,0.00048002630221442535
216,6.998941715280055e-06,0.00048002000683202193
217,6.999666241496855e-06,0.0004800142487511039
218,7.000388161661529e-06,0.0004800081682892946
219,7.001121109449461e-06,0.00048000230722559185
220,7.001873401490089e-06,0.0004799965178020872
221,7.002659476011803e-06,0.0004799905179355007
222,7.003481886595881e-06,0.00047998474194453313
223,7.004336077023674e-06,0.0004799788987908799
224,7.005177700683327e-06,0.00047997297504200385
225,7.0060029184577825e-06,0.000479967302033821
226,7.006829544199998e-06,0.00047996189767638076
227,7.007706725604434e-06,0.00047995593810740573
228,7.008646627162727e-06,0.00047995046658727986
229,7.009631539963616e-06,0.00047994448015323054
230,7.010601463592208e-06,0.000479939380266632
231,7.0115318591818395e-06,0.00047993359084312734
232,7.012458905382328e-06,0.0004799279312674816
233,7.01341920061028e-06,0.00047992229855691013
234,7.014448276375053e-06,0.00047991714494016307
235,7.015538157107725e-06,0.00047991172715018573
236,7.016644461215877e-06,0.0004799063720453817
237,7.017733721043512e-06,0.0004799010079855529
238,7.0187741305114914e-06,0.00047989573795348406
239,7.0197867479202196e-06,0.00047989066045444744
240,7.020856121296394e-06,0.0004798852695295444
241,7.0220850847573065e-06,0.00047988008009269834
242,7.0233809572947884e-06,0.0004798753204970406
243,7.02464282872265e-06,0.00047987006389750884
244,7.025786247210747e-06,0.0004798647401352915
245,7.0268329531805084e-06,0.0004798596850238167
246,7.027920271586761e-06,0.0004798549702032827
247,7.0292224143906005e-06,0.0004798501389674269
248,7.030728082869386e-06,0.0004798453972818187
249,7.032317730940681e-06,0.00047984034217034397
250,7.033715668023013e-06,0.00047983520198613405
251,7.0348190162733845e-06,0.00047983024090241926
252,7.035744304700459e-06,0.0004798257633900413
253,7.036826061196804e-06,0.00047982197541456955
254,7.0383962688188495e-06,0.0004798175784974144
255,7.040493423678877e-06,0.0004798128144242443
256,7.042699980257356e-06,0.0004798070787308881
257,7.044356572385788e-06,0.0004798014818404156
258,7.0451128522108775e-06,0.00047979636852128
259,7.045298214227212e-06,0.00047979310889226885
260,7.045896154522779e-06,0.0004797915641504985
261,7.047928840200677e-06,0.0004797892268890372
262,7.051569984748941e-06,0.0004797842568502976
263,7.055666348885727e-06,0.0004797758301720023
264,7.058243716948289e-06,0.00047976592591462226
265,7.057865699467724e-06,0.0004797591738259563
266,7.055182095427881e-06,0.0004797590708431716
267,7.053044205699384e-06,0.00047976479758150305
268,7.054970690380567e-06,0.0004797711780366416
269,7.062517117726831e-06,0.00047976849152921484
270,7.073398609673649e-06,0.000479751150123775
271,7.08138759364374e-06,0.0004797236940178734
272,7.0799430362128005e-06,0.00047970398400838557
273,7.068141835239098e-06,0.00047970764661351073
274,7.053511913349771e-06,0.00047973562211084826
275,7.047705856586197e-06,0.0004797786733923623
276,7.059975482311879e-06,0.000479813154715185
277,7.091809336018811e-06,0.00047979113878682256
278,7.1300878691825065e-06,0.0004796952886793476
279,7.146272117517163e-06,0.0004795967162443468
280,7.118282837836887e-06,0.00047958628364050615
281,7.0591480607617996e-06,0.00047965727459925873
282,7.008211941166127e-06,0.00047978084498586564
283,6.995504542408946e-06,0.00048001799195145187
284,7.042978478029209e-06,0.0004802773339458956
285,7.177387767744502e-06,0.00048016226187778206
286,7.360426672256346e-06,0.00047959522523272497
287,7.431053343400261e-06,0.0004793112434876653
288,7.273785583423048e-06,0.0004797885060095443
289,7.036941671965626e-06,0.0004801950059258021
290,6.949314743346454e-06,0.00048014036236474145
291,6.951025118094269e-06,0.0004814168205484748
292,6.942210330425251e-06,0.0004845383809879422
293,7.345383052709692e-06,0.0004853578105282325
294,8.52336226951313e-06,0.00048129991717779864
295,9.509847306897147e-06,0.0004791344086138102
296,8.867344674329685e-06,0.0004863180399227601
297,7.431442782035447e-06,0.0004941492001167857
298,7.877692146743917e-06,0.0004886618027320275
299,9.940526454626637e-06,0.00048461544793099165
