,Capas_c5_n4_loss,Capas_c5_n4_val_loss
0,0.0021164550238879673,0.23368351888065494
1,0.0018051400511768024,0.22736098968293056
2,0.001670721447271341,0.22226839604949164
3,0.0016360818764410358,0.21847531999930864
4,0.0016519403636401657,0.21586496192069093
5,0.0016833506793953663,0.2142158703616828
6,0.0017119715767643176,0.21327455046255728
7,0.0017316700209486337,0.21280791197926546
8,0.0017427368751488442,0.21263054542797655
9,0.0017476288105307285,0.21260960079914282
10,0.0017488695457885581,0.21265907647195925
11,0.0017483224053212927,0.21272910577206572
12,0.001747129232938255,0.21279455290353003
13,0.0017458921479261364,0.21284544172365805
14,0.0017448702638522405,0.2128800645101169
15,0.001744142104294305,0.21290108278270595
16,0.0017436781709567327,0.21291230988403984
17,0.0017434103243160715,0.21291697271599258
18,0.001743278596049929,0.21291766876031545
19,0.0017432300903072412,0.21291605574040373
