,Capas_c2_n4_loss,Capas_c2_n4_val_loss
0,0.019644022544567614,0.2449437921074615
1,0.017666634450527442,0.2364889140101685
2,0.01589621918211723,0.22818364665426058
3,0.014300720961550358,0.22017634463036198
4,0.012898175987875325,0.21253214451088304
5,0.011680567888650059,0.2052836897729457
6,0.010645409842589122,0.19846493005752563
7,0.009778767524436972,0.19206360530579228
8,0.00906734288423911,0.18613485872060404
9,0.008496367511735565,0.18065035240403537
10,0.008050716000384298,0.1756348962756409
11,0.007712493318764643,0.1710751060096697
12,0.007464681013390936,0.16696135477087964
13,0.007291211414782481,0.16328346626511936
14,0.007177118233394349,0.16001188549502143
15,0.007108739973313507,0.1571271357865169
16,0.007073982222669426,0.1545963396971253
17,0.007063335835419852,0.1523930505774487
18,0.007068637865541995,0.1504849544886885
19,0.007083876269880211,0.14883571726152267
20,0.007104387929684472,0.14742014257387184
21,0.007126742497557539,0.14620319659682526
22,0.007148881788076511,0.1451614660093154
23,0.007169275769385798,0.1442681016593144
24,0.00718710977776811,0.14349861014848467
25,0.007202145771990563,0.14283668789370307
26,0.007214099832478611,0.14226268146229887
27,0.007223088056084582,0.14175885538945251
28,0.007229525751123826,0.14131576028363457
29,0.007233500325431426,0.1409198439669335
30,0.0072353440497455925,0.14056287174937368
31,0.007235243836225107,0.1402369001130948
32,0.007233549787224024,0.13993483679047947
33,0.007230393805316296,0.13964975120007306
34,0.007226021045112404,0.13937781117428308
35,0.007220641613520425,0.1391160659406377
36,0.007214250677297342,0.13885913737888994
37,0.007207153720952485,0.13860635476550837
38,0.007199180970803417,0.13835353755402838
39,0.007190684185780841,0.1380997423467965
40,0.007181507409496725,0.13784366846084595
41,0.007171755351511569,0.1375822901040658
42,0.007161548486964285,0.13731623586566968
43,0.007150753355724202,0.13704263307582373
44,0.007139518214710827,0.13676148687285938
45,0.007127786515516111,0.1364724625801218
46,0.007115552432021533,0.13617374944960933
47,0.007102784181506127,0.13586515325239334
48,0.007089506427960834,0.1355456336476337
49,0.007075739004809795,0.13521479669658618
50,0.007061386106257466,0.1348708655642367
51,0.007046526273840974,0.13451459421508613
52,0.007031097087538105,0.13414432159785566
53,0.007015024932722251,0.13375951058563146
54,0.006998374664770632,0.13335948908466033
55,0.0069810794880506635,0.13294423482883935
56,0.006963088824788387,0.13251237485600614
57,0.006944402129036085,0.13206323981285095
58,0.006924987449471293,0.13159543549877473
59,0.00690481364298826,0.1311089276582345
60,0.0068838671652664395,0.13060242485726017
61,0.006862115947229938,0.13007493711065973
62,0.006839487672216077,0.1295262677916165
63,0.006815983362538719,0.12895505935296245
64,0.006791574532572908,0.12836038997803612
65,0.006766161041055945,0.12774087505779047
66,0.006739755321679444,0.12709623849254914
67,0.0067123447186260045,0.12642464589798588
68,0.006683832414491081,0.12572618736617866
69,0.006654251827162573,0.12499905283423676
70,0.006623485676901436,0.12424289255306639
71,0.00659157687680389,0.12345643666968949
72,0.006558410769820899,0.1226380145412752
73,0.006523968408355254,0.12178729834227726
74,0.006488234816311762,0.12090297745562148
75,0.0064511549332575205,0.11998481808722704
76,0.006412672486434552,0.11903089901496625
77,0.0063727500703956545,0.1180408405161452
78,0.006331372808065565,0.11701382182795426
79,0.006288440633115584,0.1159487693816766
80,0.00624395369541371,0.11484372307514322
81,0.006197873805381957,0.1136995117212164
82,0.006150117165398324,0.11251393611403718
83,0.006100649123840119,0.11128657559553783
84,0.006049468040187982,0.11001679660945103
85,0.00599647508720043,0.10870345330786431
86,0.005941662150595723,0.10734599708825693
87,0.005885002992768911,0.10594402133733377
88,0.005826405083610751,0.10449665973241302
89,0.005765874211772762,0.10300334962620132
90,0.0057033683366045865,0.10146376233676384
91,0.005638803242994794,0.09987687139675536
92,0.0055721650735057636,0.0982431173324585
93,0.005503457885278368,0.09656175371559186
94,0.005432632920364368,0.09483327536747374
95,0.005359648148818263,0.09305690160427971
96,0.0052844972494218885,0.0912332188809055
97,0.005207117737923888,0.08936324184653403
98,0.005127524512809241,0.08744709330728684
99,0.005045730138904062,0.08548498513369725
100,0.004961662834788534,0.0834773994725326
101,0.004875378937449777,0.08142625788847606
102,0.004786861985493666,0.07933229207992554
103,0.0046961370978675695,0.0771968546269954
104,0.0046032199357775435,0.07502167132394068
105,0.004508104868468711,0.0728095665402796
106,0.004410855750414147,0.07056210952243586
107,0.004311543305929022,0.06828126379813271
108,0.0042101420280148925,0.0659703778466959
109,0.004106768867236444,0.06363196465475805
110,0.004001541595756151,0.06126952256964541
111,0.0038944825679920188,0.058887722420281376
112,0.003785769605002869,0.05648962708040216
113,0.003675430777600442,0.054078990871878875
114,0.0035636407944063344,0.05166124175677354
115,0.003450543606311254,0.04924114459547503
116,0.0033363056015865557,0.04682295289875447
117,0.0032210738060931706,0.04441304770351826
118,0.0031050364620683864,0.04201644051006471
119,0.0029883828420919933,0.03963924284981585
120,0.0028713346598134644,0.037286811347665455
121,0.0027541075659187875,0.03496581453016435
122,0.00263696077584835,0.032681857803087126
123,0.0025201121441506104,0.03044185624725517
124,0.0024038393467921636,0.028251750630208815
125,0.0022884308435451024,0.02611771803991548
126,0.0021741215310905173,0.02404581926677419
127,0.002061204654271661,0.0220416401052612
128,0.0019499598172675262,0.020111185980254208
129,0.0018406503127309784,0.018259432081175947
130,0.001733579145658804,0.016491656587726767
131,0.0016290376942347863,0.014812421053647995
132,0.0015272482943282217,0.013225362967999503
133,0.0014284759961957134,0.011733737699259287
134,0.0013329549384806518,0.010340032842138717
135,0.0012409035357293383,0.009046234468790307
136,0.0011525105701052937,0.00785352568002953
137,0.0010679668356161352,0.006762001063974424
138,0.000987416562816963,0.005771828847455567
139,0.0009109722356708057,0.004881606340922159
140,0.000838719111005508,0.004089279036069739
141,0.0007707089675461937,0.003392353418400918
142,0.0007069760789002838,0.002787345404811632
143,0.00064750756411385,0.0022701850086022384
144,0.0005922608931238452,0.0018363718703474808
145,0.0005411564104189433,0.00148075255137151
146,0.0004941087728633877,0.0011978795318382568
147,0.0004509922883730253,0.0009819378021933224
148,0.0004116560539214647,0.000826900644259977
149,0.00037592905105209387,0.00072663436889991
150,0.00034362963422859924,0.0006750015830942269
151,0.00031455636848080047,0.0006659434795186952
152,0.0002885039159144949,0.0006935607157540561
153,0.00026526028891201076,0.0007521906230684327
154,0.000244608947782424,0.0008364650380701341
155,0.00022633502864674931,0.0009413780979062805
156,0.00021022872742728447,0.001062309687914348
157,0.00019608638421618967,0.0011950729471021171
158,0.00018371316358773573,0.0013359403465178677
159,0.00017292245746798943,0.0014815559054071877
160,0.00016354148293880146,0.00162906510134538
161,0.00015540869417131995,0.001775998908533961
