,CombinacionStocks_n512_loss,CombinacionStocks_n512_val_loss
59,3.07879686610809e-05,0.005823204293847084
60,3.0094455583961324e-05,0.005668792873620987
61,2.9454686087914386e-05,0.005520924997444336
62,2.886322489268003e-05,0.005379257150567495
63,2.8315231667455428e-05,0.0052434478241663715
64,2.7806295153053586e-05,0.005113189968352134
65,2.733187983931902e-05,0.004988142360861485
66,2.6888503410960904e-05,0.004867976101545187
67,2.6470639778171273e-05,0.004752389871730254
68,2.607590963284915e-05,0.004641086579515384
69,2.570165116384697e-05,0.004533883399115159
70,2.534492747285045e-05,0.004430447060328264
71,2.500262612906786e-05,0.00433050267971479
72,2.46726923740845e-05,0.004233795289809887
73,2.4353314354532184e-05,0.00414012329509625
74,2.4042905351961963e-05,0.004049287535823309
75,2.374000121982625e-05,0.003961089138801281
76,2.3443467888193063e-05,0.0038753490751752486
77,2.315200841761767e-05,0.003791825845837593
78,2.2865120627102442e-05,0.0037104123128721346
79,2.258234809022934e-05,0.003630991093814373
80,2.2302746891420193e-05,0.0035533965207063234
81,2.2025896844122773e-05,0.00347747839987278
82,2.175189603384262e-05,0.0034031721834953013
83,2.148074334120163e-05,0.0033303680471502817
84,2.1211710330904818e-05,0.0032590085353988866
85,2.0944902504337595e-05,0.003188938439752047
86,2.068004869215656e-05,0.0031201535692581763
87,2.0417557607288472e-05,0.0030525790240902165
88,2.0157379507369253e-05,0.002986170996267062
89,1.9899853074233622e-05,0.002920897570080482
90,1.96439669497732e-05,0.0028566693027432147
91,1.939117562589952e-05,0.00279349500599962
92,1.914055575560689e-05,0.0027313026814506603
93,1.8892118112909466e-05,0.0026700572612193916
94,1.8646149818288486e-05,0.0026097877954061213
95,1.8403106948356322e-05,0.002550464911529651
96,1.8162639837380713e-05,0.002492142483018912
97,1.792505995231645e-05,0.002434741060894269
98,1.7690384153796073e-05,0.002378276943300779
99,1.745861251178072e-05,0.0023227117669123868
100,1.7230225519317453e-05,0.002268026439616313
101,1.7003527458515375e-05,0.0022142679932025764
102,1.6780529991732554e-05,0.00216141866090206
103,1.6560356156193077e-05,0.0021094827411266472
104,1.634328292801421e-05,0.0020584771051429785
105,1.6129348925740207e-05,0.002008385598086394
106,1.5918614036099127e-05,0.001959207163263972
107,1.5711166130271384e-05,0.0019109528690863114
108,1.5507053831242956e-05,0.001863602835398454
109,1.5306563419961513e-05,0.001817170691748078
110,1.5108659611611914e-05,0.00177161438533893
111,1.4914624723762525e-05,0.0017269512710089867
112,1.472371122172962e-05,0.001683181312938149
113,1.4535667875092118e-05,0.0016403157765475602
114,1.4350499441206921e-05,0.0015983918431000067
115,1.4168586368703893e-05,0.0015574001098194947
116,1.3989934254473505e-05,0.0015173648269130634
117,1.3814921868078482e-05,0.0014783142385287927
118,1.3644013821389168e-05,0.0014401855520330942
119,1.34777027806894e-05,0.001402921025426342
120,1.3315588848154921e-05,0.0013664686121046543
121,1.3157209090982527e-05,0.0013307865100124707
122,1.3001883906746605e-05,0.0012958783727998917
123,1.2848645243278812e-05,0.0012617773877886625
124,1.2696710165563183e-05,0.0012285457744907874
125,1.2546142548112235e-05,0.0011962693041333784
126,1.239667111664088e-05,0.001165073991824801
127,1.2249472512429258e-05,0.0011350081588786382
128,1.2106093086353772e-05,0.0011060910048679663
129,1.1968599665124202e-05,0.001078281175488463
130,1.1838996810043822e-05,0.001051464924015678
131,1.1719119601576285e-05,0.0010254634096502112
132,1.161020943002838e-05,0.0010000516463500948
133,1.1512696871180266e-05,0.000974953926813144
134,1.1424051640810481e-05,0.0009499699987757665
135,1.1341498730661651e-05,0.000924857181067077
136,1.1259734212496998e-05,0.0008994943032471033
137,1.1172394841616131e-05,0.0008738940456308997
138,1.1073362971868706e-05,0.0008482495770574763
139,1.0958374682209418e-05,0.0008229400622300231
140,1.0824078134856581e-05,0.0007986281282053544
141,1.0670748242074087e-05,0.0007761143541966493
142,1.049837566405096e-05,0.0007564057954228842
143,1.0307267844976965e-05,0.0007405941947721518
144,1.0095341552257127e-05,0.0007299364616091435
145,9.8678629700981e-06,0.0007257755093563062
146,9.648910795826501e-06,0.0007296195432830316
147,9.507117913297127e-06,0.0007431746209756687
148,9.588040554193027e-06,0.0007682224699797538
149,1.0157026036512643e-05,0.0008060185937210917
150,1.1649704412355697e-05,0.0008556696568400814
151,1.4743355712618302e-05,0.0009108367376029491
152,2.0461356493447405e-05,0.0009551107561072478
153,3.0318798543213725e-05,0.000960192302815043
154,4.627831612406926e-05,0.0008945013844193175
155,6.994755592761346e-05,0.0007489784978903257
