,Neuronas_n2_loss,Neuronas_n2_val_loss
0,0.007776433570529923,0.10136735576322708
1,0.004780292962597491,0.0849218132167027
2,0.003611467711777351,0.07406733056594586
3,0.0032280074243819148,0.06706902830080054
4,0.0031213236152429946,0.062457575537692545
5,0.003079672588568031,0.05923068300745953
6,0.003036814834621478,0.056764522160606824
7,0.0029804327660012753,0.05469672210600184
8,0.0029129077357256078,0.05282889923145031
9,0.0028384198580504575,0.05105786008396368
10,0.002760007989277726,0.04933244332499888
11,0.0026794613953532607,0.04762838198535744
12,0.002597750720217417,0.045934810891918754
13,0.0025153599040356636,0.044247012542582106
14,0.002432524402065192,0.04256294119632107
15,0.00234935905484298,0.04088162245421574
16,0.0022659245942018113,0.039202912614263334
17,0.0021822380882837735,0.03752665838290905
18,0.002098291338590006,0.035852824990776765
19,0.0020141028111664064,0.03418180500638896
20,0.0019296893715990931,0.032514191050639095
21,0.0018450564776925937,0.03085065958486206
22,0.0017602753829834554,0.029192683426128036
23,0.0016754137036984723,0.027542276886002772
24,0.0015905421123847943,0.025901404519875843
25,0.0015057986655711442,0.0242732979100326
26,0.0014213800287120387,0.02266212295869301
27,0.0013374025501403154,0.021071497479389453
28,0.0012541180530070573,0.01950625064729274
29,0.001171762904238582,0.017971669120350104
30,0.001090600377419728,0.016473417138231212
31,0.0010109163297878194,0.015017473106754237
32,0.0009330125825329758,0.013609904581787943
33,0.0008572217328915501,0.012257173999972728
34,0.0007838186468887571,0.010965061598810655
35,0.0007131578269931113,0.009739327362214011
36,0.0006455591436202541,0.008585576224943688
37,0.0005812817596898671,0.007508335313920317
38,0.0005206095684325087,0.006511530656924193
39,0.0004637645803065435,0.005598089839706476
40,0.00041093304770029867,0.004769829433711095
41,0.00036225369351985595,0.004027373382243617
42,0.0003178009404412781,0.0033699861117478074
43,0.0002776182286077361,0.0027961101511429095
44,0.00024164810020010918,0.0023024782281497428
45,0.00020980061125210967,0.0018848377097954695
46,0.0001819162931789687,0.0015379079435577337
47,0.00015778989288902403,0.0012556478948514353
48,0.00013717039043000825,0.0010314203809475761
49,0.00011976103060182997,0.0008581646760904241
50,0.00010525208826634455,0.0007287482998665722
51,9.331979008388824e-05,0.0006361850965554001
52,8.362916585234604e-05,0.0005737687956177812
53,7.586441187277683e-05,0.0005353542216036512
54,6.972123162410136e-05,0.0005154375564949266
55,6.49221365165431e-05,0.0005092466391901346
56,6.12176160663286e-05,0.0005127655144181402
57,5.839065379823087e-05,0.0005227262194364749
58,5.625625911714702e-05,0.0005365514367733194
59,5.466016194276009e-05,0.0005522921357582184
60,5.347692426401137e-05,0.0005685249289990157
61,5.260610207145894e-05,0.000584273372948084
62,5.196891422316582e-05,0.0005989035513872901
63,5.150467141306606e-05,0.0006120530634197867
64,5.116732494173646e-05,0.000623560335283735
65,5.092230623276187e-05,0.0006333924094000938
